"","five_year_period","cown","cc3","average_crisis_tally","average_banking_crisis","average_currency_crisis","average_domestic_debt_crisis","average_external_debt_crisis","average_inflation_crisis","average_gdppc","average_pop","average_growth","democracy","independence","gold_standard"
"2469",1975,160,"ARG",1,0,0,0,0,1,12887.2,26987.8462,-0.16435292443139,NA,1,0
"2470",1975,165,"URY",2.2,0,1.2,0,0,1,9163,2879,4.05286708885308,0,1,NA
"2471",1975,200,"GBR",1,0.4,0.4,0,0,0.2,19874.2,56199,2.12193266276628,1,1,0
"2472",1975,205,"IRL",NA,NA,0,NA,NA,NA,12442.2,3271.84,3.53817713542314,1,1,NA
"2473",1975,210,"NLD",0,0,0,0,0,0,22477.4,13848.6192,1.66008314801021,1,1,0
"2474",1975,211,"BEL",0,0,0,0,0,0,21094.2,9818.9,1.88331454056787,1,1,0
"2475",1975,220,"FRA",0.2,0,0.2,0,0,0,22063.8,54386,2.23468614870139,1,1,0
"2476",1975,225,"CHE",NA,NA,0,NA,NA,NA,25490.27234,6347.329,0.749606143473538,1,1,NA
"2477",1975,230,"ESP",1.6,0.6,0.2,0,0,0.2,13254,36412.0726,2.00896828906886,1,1,NA
"2478",1975,235,"PRT",0.4,0,0.4,0,0,0,11339.4,9623.8,1.99444349964958,1,1,0
"2479",1975,255,"DEU",0.6,0.6,0,0,0,0,20800,78257.8842,3.0296270083239,NA,1,0
"2480",1975,290,"POL",0.2,0,0.2,0,0,0,9470,34615.1278,1.2123390246554,0,1,0
"2481",1975,305,"AUT",0,0,0,0,0,0,20018.2,7564.9176,2.93001113059229,1,1,0
"2482",1975,310,"HUN",0,0,0,0,0,0,9636,10625.8508,1.82883266158346,0,1,0
"2483",1975,325,"ITA",0.2,0,0.2,0,0,0,18674.8,56015.5056,2.90979929911133,1,1,0
"2484",1975,350,"GRC",0.2,0,0.2,0,0,0,13287.8,9300.0856,3.92098419724405,1,1,0
"2485",1975,360,"ROU",0,0,0,0,0,0,5036.6,21636.5322,5.00339540579117,0,1,0
"2486",1975,365,"RUS",2.2,0,0.2,1,1,0,11595.6,136247.1742,1.90572771715523,NA,1,0
"2487",1975,375,"FIN",0,0,0,0,0,0,18504.6,4738.6446,1.68751939048016,1,1,0
"2488",1975,380,"SWE",0.2,0,0.2,0,0,0,22761,8247.4,1.19343161426029,1,1,0
"2489",1975,385,"NOR",0,0,0,0,0,0,21320.2,4041.5716,4.21283243536137,1,1,0
"2490",1975,390,"DNK",0,0,0,0,0,0,23234.4,5088.3846,2.20344035556091,1,1,0
"2491",1975,395,"ISL",NA,0,1,NA,NA,1,21259.8,221.8646,4.27118300181298,1,1,NA
"2492",1975,437,"CIV",0.4,0,0,0,0,0.4,3040.6,7646.6384,1.47299717616679,0,1,NA
"2493",1975,452,"GHA",1.2,0,0.2,0.2,0,0.8,1937,10517.6808,-3.36657159776076,1,1,NA
"2494",1975,475,"NGA",0.4,0,0,0,0,0.4,2122.2,68461.4708,-0.515417516146345,1,1,NA
"2495",1975,482,"CAF",1.6,0.8,0,0,0,0,1361.8,2169.6,-0.0450431769151384,0,1,NA
"2496",1975,501,"KEN",0.2,0,0.2,0,0,0,1578.4,14531.039,1.14673297937619,0,1,0
"2497",1975,540,"AGO",1.2,0,0,0.2,0,1,1557.6,6146.4722,-9.58462199893942,0,1,0
"2498",1975,551,"ZMB",0.2,0,0.2,0,0,0,1587.2,5222.1066,-3.88734998873664,0,1,NA
"2499",1975,552,"ZWE",2.2,0,0.2,1,1,0,2047.6,6626.9354,-3.16365346354337,0,1,NA
"2500",1975,560,"ZAF",0.4,0.4,0,0,0,0,6726.4,27145.575,-0.305104944671493,0,1,0
"2501",1975,590,"MUS",0.4,0,0.2,0,0,0.2,7311.2,914.4608,5.74573258810322,1,1,0
"2502",1975,600,"MAR",0,0,0,0,0,0,3208.4,18402.3044,3.95008425647638,0,1,NA
"2503",1975,615,"DZA",0,0,0,0,0,0,4495,17168.6748,5.64608196736696,0,1,0
"2504",1975,616,"TUN",0.4,0,0.2,0,0.2,0,4182.2,5997.016,3.7192908891315,0,1,0
"2505",1975,640,"TUR",1.6,0,0.6,0,0.4,0.6,6130.8,42363.6762,3.05394524538665,1,1,NA
"2506",1975,651,"EGY",0.2,0,0.2,0,0,0,2731.4,38950.3062,7.99283416480718,0,1,0
"2507",1975,710,"CHN",0,0,0,0,0,0,1659.8,943141,4.2420423413613,0,1,NA
"2508",1975,713,"TWN",0,0,0,0,0,0,6819.4,16757.4,7.91816918636779,0,1,NA
"2509",1975,732,"KOR",0.4,0,0.4,0,0,0,5341.625,36426,8.80468632468138,0,1,NA
"2510",1975,740,"JPN",0.2,0,0.2,0,0,0,19390.8,113804.7544,3.38972313661842,1,1,0
"2511",1975,750,"IND",0.4,0,0,0,0.4,0,1461.6,634600,1.33301087997396,1,1,0
"2512",1975,775,"MMR",0.6,0,0.2,0,0,0.4,1150.6,31376.6568,3.72495461582913,0,1,NA
"2513",1975,780,"LKA",0.4,0,0.2,0,0.2,0,2597.8,14269.9278,3.10247783234774,NA,1,0
"2514",1975,800,"THA",0.2,0.2,0,0,0,0,3576.2,44140.408,5.52031676212793,NA,1,0
"2515",1975,820,"MYS",0,0,0,0,0,0,4897.2,12849.8042,5.22386832862811,0,1,0
"2516",1975,830,"SGP",0,0,0,0,0,0,10935.8,2323.66,6.11020162187928,0,1,0
"2517",1975,840,"PHL",0,0,0,0,0,0,3500.8,46894.261,3.26946454244629,0,1,0
"2518",1975,850,"IDN",0.4,0,0.2,0,0,0.2,2625.8,137566.464,2.91520627086079,0,1,0
"2519",1975,900,"AUS",1.2,0,1,0,0,0.2,21794.4,14086.3,1.9861166880027,1,1,0
"2520",1975,920,"NZL",0.2,0,0.2,0,0,0,19588,3153.32,-0.903066847181651,1,1,0
"2521",1980,2,"USA",0.2,0.2,0,0,0,0,30222.2,232107.2068,1.43295817927245,1,1,0
"2522",1980,20,"CAN",0.4,0.4,0,0,0,0,25930.4,25170.66,0.853483778238937,1,1,0
"2523",1980,42,"DOM",1.8,0,0,0.8,0.6,0.4,3837.6,5969.0726,0.992147123125409,1,1,0
"2524",1980,70,"MEX",3.2,0.4,0.6,0.2,0.6,1,10028,71680.133,1.10776214315905,0,1,0
"2525",1980,90,"GTM",0,0,0,0,0,0,5919.4,7006.2,-2.74923320850289,0,1,0
"2526",1980,91,"HND",0.8,0,0,0,0.8,0,3100.8,3670.3458,-2.55784124938615,1,1,0
"2527",1980,92,"SLV",0.8,0,0,0.8,0,0,3462.8,4538.1012,-4.26866225906614,1,1,0
"2528",1980,93,"NIC",2,0,0,0,1,1,3399.8,2967.2,-0.54246980988871,1,1,0
"2529",1980,94,"CRI",1.6,0,0.2,0,0.8,0.6,7169.6,2428.529,-2.10433890365156,1,1,0
"2530",1980,95,"PAN",0.4,0,0,0,0.4,0,7196.8,2040.6,3.58488000218679,0,1,NA
"2531",1980,100,"COL",2.8,0.6,1,0,0,0.6,6732.4,27844.6,0.255052089244961,1,1,0
"2532",1980,101,"VEN",2.8,1,0.2,0,0.4,0.2,15039,15636.7704,-4.49679225047033,1,1,0
"2533",1980,130,"ECU",2,0.2,0.6,0,0.6,0.4,6478.4,8369.35,-0.39353436221877,1,1,0
"2534",1980,135,"PER",3.4,0.4,1,0,0.6,1,6414.8,18165.0192,-2.29383590251423,1,1,0
"2535",1980,140,"BRA",2.4,0,1,0,0.4,1,7637.2,128939.8,-0.659247876983066,0,1,0
"2536",1980,145,"BOL",3.2,0,0.6,0.6,1,1,3824.4,5640.0946,-3.34257441458783,1,1,0
"2537",1980,150,"PRY",0.6,0,0.2,0,0,0.4,5129.4,3376,1.20348733535728,0,1,0
"2538",1980,155,"CHL",2.8,0.8,0.6,0,0.4,0.4,8425.2,11485.8236,-0.827749500942118,0,1,0
"2539",1980,160,"ARG",3,0.6,0,0.2,0.6,1,12073.4,29312.5598,-1.96563299287519,1,1,0
"2540",1980,165,"URY",3.8,0.8,1,0,0.4,0.8,9704.4,2948.6,-2.28876279135566,0,1,NA
"2541",1980,200,"GBR",0.8,0.2,0.6,0,0,0,20963.2,56376.2304,0.8475070403875,1,1,0
"2542",1980,205,"IRL",NA,NA,0,NA,NA,0.2,13986.8,3471.48,1.60882583226702,1,1,NA
"2543",1980,210,"NLD",0,0,0,0,0,0,23241.4,14296.5508,0.35645218509931,1,1,0
"2544",1980,211,"BEL",0.2,0,0.2,0,0,0,23121.2,9853.2646,1.38426870511357,1,1,0
"2545",1980,220,"FRA",0,0,0,0,0,0,24026.2,55676.2,1.00383386372809,1,1,0
"2546",1980,225,"CHE",NA,NA,0,NA,NA,0,27824.13508,6461.9124,1.23107970283269,1,1,NA
"2547",1980,230,"ESP",2.2,1,0.2,0,0,0,14098.6,37953.8994,0.905750874090458,1,1,NA
"2548",1980,235,"PRT",1.4,0,0.8,0,0,0.6,13001.2,9849.0318,0.925836936146595,1,1,0
"2549",1980,255,"DEU",0.2,0,0.2,0,0,0,22766.8,78202.4154,1.11358353179856,NA,1,0
"2550",1980,290,"POL",2.4,0,0.8,0,0.8,0.8,8786.4,36236.582,-0.929081017947808,0,1,0
"2551",1980,305,"AUT",0,0,0,0,0,0,22402.4,7559.1406,1.44035048875571,1,1,0
"2552",1980,310,"HUN",0.2,0,0.2,0,0,0,10353,10697.2126,1.44080805347353,0,1,0
"2553",1980,325,"ITA",0.2,0,0,0,0,0.2,21267.2,56563.2928,1.53115555834333,1,1,0
"2554",1980,350,"GRC",0.4,0,0.4,0,0,0,14243.6,9777.206,0.369477032873025,1,1,0
"2555",1980,360,"ROU",0.8,0,0.2,0,0.6,0,5764.6,22320.8764,2.7998204750863,0,1,0
"2556",1980,365,"RUS",2.4,0,0.4,1,1,0,12308.8,140908.9258,0.854699034901397,NA,1,0
"2557",1980,375,"FIN",0,0,0,0,0,0,21500,4828.8014,2.73275084609687,1,1,0
"2558",1980,380,"SWE",0.2,0,0.2,0,0,0,24271.4,8324.2,1.57142818003567,1,1,0
"2559",1980,385,"NOR",0.2,0,0.2,0,0,0,24719.2,4113.7272,2.78434160548413,1,1,0
"2560",1980,390,"DNK",0,0,0,0,0,0,25034.6,5117.665,1.74111182189807,1,1,0
"2561",1980,395,"ISL",NA,0,1,NA,NA,1,25050.2,233.9,1.62147239966908,1,1,NA
"2562",1980,437,"CIV",0.4,0,0,0,0.4,0,3046,9269.0898,-2.86027211400468,0,1,NA
"2563",1980,452,"GHA",2.8,0.6,0.4,0.2,0,1,1668.4,11716.3652,-4.40561983233563,NA,1,NA
"2564",1980,475,"NGA",0.6,0,0.2,0,0,0.4,1775.4,79073.973,-6.147634942026,NA,1,NA
"2565",1980,482,"CAF",1.8,0.6,0,0,0.6,0,1182.4,2482.4,-2.7744361724269,0,1,NA
"2566",1980,501,"KEN",0.6,0,0.4,0,0,0.2,1644.6,17675.1882,-0.67947383153306,0,1,0
"2567",1980,540,"AGO",0.2,0,0,0,0,0.2,1384.8,7064.8326,-3.75181755427541,0,1,0
"2568",1980,551,"ZMB",1,0,0.4,0,0.4,0.2,1386.2,6119.0376,-2.58391293550963,0,1,NA
"2569",1980,552,"ZWE",1.4,0,0.6,0.2,0.2,0.4,2160.8,7681.0546,1.52663102909686,0,1,NA
"2570",1980,560,"ZAF",0.4,0,0.4,0,0,0,6851.2,31177.17,-0.162386368864224,0,1,0
"2571",1980,590,"MUS",1,0,0.6,0,0,0.4,7422.2,989.8016,-0.0368631147363743,1,1,0
"2572",1980,600,"MAR",1,0.4,0,0,0.2,0,3613.4,20319.5968,1.70259270778458,0,1,NA
"2573",1980,615,"DZA",0,0,0,0,0,0,5152.8,20053.6756,1.06524540141933,0,1,0
"2574",1980,616,"TUN",0.6,0,0,0,0.6,0,4794,6765.4816,1.7914284657951,0,1,0
"2575",1980,640,"TUR",3.4,0.6,1,0,0.2,1,6375.4,47453.1508,1.67999639842577,1,1,NA
"2576",1980,651,"EGY",1.8,0.6,0,0,0.2,0.2,3532.2,45631.062,4.40539420654921,0,1,0
"2577",1980,710,"CHN",0.2,0,0.2,0,0,0,2138.2,1007098,5.66686980335572,0,1,NA
"2578",1980,713,"TWN",0.4,0.4,0,0,0,0,9193.4,18371.8,5.49048242469892,0,1,NA
"2579",1980,732,"KOR",0.6,0,0.2,0,0,0.4,7039.92384,39297.8,5.91557193838427,0,1,NA
"2580",1980,740,"JPN",0,0,0,0,0,0,22424.2,118443.0042,2.33578048909904,1,1,0
"2581",1980,750,"IND",0.2,0,0.2,0,0,0,1595,708200,3.45889533577493,1,1,0
"2582",1980,775,"MMR",0.2,0,0,0.2,0,0,1409.8,34337.6418,3.77900318906099,0,1,NA
"2583",1980,780,"LKA",1.2,0,0.4,0,0.6,0.2,3154.4,15541.6616,3.76969597992231,0,1,0
"2584",1980,800,"THA",1,0.4,0.2,0,0,0,4386.8,48803.4902,3.47640012469552,1,1,0
"2585",1980,820,"MYS",0,0,0,0,0,0,6324.6,14450.2628,4.50559882929341,0,1,0
"2586",1980,830,"SGP",0.2,0.2,0,0,0,0,15022,2606.7394,6.03428717010599,0,1,0
"2587",1980,840,"PHL",2.8,0.8,0.4,0,0.4,0.2,3754.2,53573.6496,-1.20002007982963,0,1,0
"2588",1980,850,"IDN",0.2,0,0.2,0,0,0,3033.8,153969.01776,2.29717954911336,0,1,0
"2589",1980,900,"AUS",1.2,0,1.2,0,0,0,23203.6,15111.832,1.05044483444676,1,1,0
"2590",1980,920,"NZL",0.4,0,0.4,0,0,0,20746.2,3225.72,2.16693834347414,1,1,0
"2591",1985,2,"USA",1,1,0,0,0,0,34844.4,242856.7364,2.76174472847458,1,1,0
"2592",1985,20,"CAN",0.2,0.2,0,0,0,0,29295.2,26593.84,2.57339385767666,1,1,0
"2593",1985,42,"DOM",2.6,0,0,1,1,0.6,3850.4,6658.8,2.08803970889546,1,1,0
"2594",1985,70,"MEX",2.8,0,0.8,0,1,1,9381.8,80096.1598,-0.771056020139514,0,1,0
"2595",1985,90,"GTM",1,0,0.4,0,0.4,0.2,5151.2,8157.6,-1.20382914532434,1,1,0
"2596",1985,91,"HND",1,0,0,0,1,0,2980.8,4372.4076,0.529762167054901,1,1,0
"2597",1985,92,"SLV",2.2,0.2,0.2,1,0,0.6,3342,4848.6554,-0.207193152408383,1,1,0
"2598",1985,93,"NIC",4.4,0.6,1.2,0,1,1,2786.2,3329.2,-6.16715533649366,1,1,0
"2599",1985,94,"CRI",2.6,0.6,0.2,0,1,0.2,7197,2798.6902,1.18879302608111,1,1,0
"2600",1985,95,"PAN",2.2,0.4,0,0.4,1,0,7218.6,2257.2,-1.20369989198842,0,1,NA
"2601",1985,100,"COL",3,0.6,1,0,0,0.8,7230.2,31034,2.25249958828208,1,1,0
"2602",1985,101,"VEN",2.6,0.4,0.4,0,0.8,0.6,13589,17917.4216,-1.12905638631827,1,1,0
"2603",1985,130,"ECU",3,0,1,0,1,1,6268.4,9550.05,-0.264709759676805,1,1,0
"2604",1985,135,"PER",5.2,1,1,0.2,1,1,5995.8,20285.6,-2.11934992285349,1,1,0
"2605",1985,140,"BRA",4.2,0.4,1.4,0.4,1,1,8221.6,143027.4,2.33909064222216,1,1,0
"2606",1985,145,"BOL",2.8,0.4,0.6,0.2,0.8,0.4,3381.2,6167.7906,-0.844056039835604,1,1,0
"2607",1985,150,"PRY",2.4,0,0.6,0,0.8,1,5014.2,3895.6,1.11902804260552,0,1,0
"2608",1985,155,"CHL",1.8,0,0.6,0,1,0.2,8854.8,12475,4.63024963480494,0,1,0
"2609",1985,160,"ARG",3,0.2,0,0.2,1,1,11136,31622.6,-2.43101593785781,1,1,0
"2610",1985,165,"URY",2.8,0.2,1,0,0.4,1,9879,3049.6,3.25835151545132,1,1,NA
"2611",1985,200,"GBR",0,0,0,0,0,0,24491.2,56976.439,3.65626391177967,1,1,0
"2612",1985,205,"IRL",NA,NA,0,NA,NA,0,15743.2,3532.64,3.7673109634197,1,1,NA
"2613",1985,210,"NLD",0,0,0,0,0,0,25305,14667.7558,2.30718660191655,1,1,0
"2614",1985,211,"BEL",0,0,0,0,0,0,25092.2,9882.3794,2.4610295388725,1,1,0
"2615",1985,220,"FRA",0,0,0,0,0,0,26017.6,57056,2.38272901111805,1,1,0
"2616",1985,225,"CHE",NA,NA,0,NA,NA,0,31567.52244,6656.9338,3.31050493983804,1,1,NA
"2617",1985,230,"ESP",0.4,0.2,0,0,0,0,16365.2,38878.303,5.12498571256721,1,1,NA
"2618",1985,235,"PRT",0,0,0,0,0,0,14783.4,9912.73,5.11077656925478,1,1,0
"2619",1985,255,"DEU",0,0,0,0,0,0,25193.8,77958.4352,2.29454120189411,NA,1,0
"2620",1985,290,"POL",2.6,0,1,0,1,0.6,9121.8,37661.5544,0.136020492406799,1,1,0
"2621",1985,305,"AUT",0,0,0,0,0,0,24630.4,7586.9146,2.53248837003049,1,1,0
"2622",1985,310,"HUN",0.2,0,0.2,0,0,0,10840.2,10546.495,0.592052500322372,0,1,0
"2623",1985,325,"ITA",0,0,0,0,0,0,23919.2,56733.2614,3.08434756201159,1,1,0
"2624",1985,350,"GRC",0.6,0,0.4,0,0,0.2,15310.8,9972.5202,2.21849344964568,1,1,0
"2625",1985,360,"ROU",0.2,0,0,0,0.2,0,6263.6,22685.6528,-1.10857096996059,0,1,0
"2626",1985,365,"RUS",2,0,0.6,1,0.4,0,12650.4,145816.1698,0.620987113607625,NA,1,0
"2627",1985,375,"FIN",0,0,0,0,0,0,24788.8,4931.9944,3.74239773952555,1,1,0
"2628",1985,380,"SWE",0,0,0,0,0,0,26906.2,8409.4,1.95462706105775,1,1,0
"2629",1985,385,"NOR",1.4,0.6,0.2,0,0,0,28558.6,4188.0066,1.93508373978301,1,1,0
"2630",1985,390,"DNK",0.6,0.6,0,0,0,0,28655.2,5124.6716,1.84717966162205,1,1,0
"2631",1985,395,"ISL",NA,0.4,0.8,NA,NA,0.8,28118.2,246.3418,2.54288943637728,1,1,NA
"2632",1985,437,"CIV",1.8,0.4,0,0,1,0,2563.8,11118.2822,-2.78378269937783,0,1,NA
"2633",1985,452,"GHA",4,1,1,0,0.2,0.8,1614.4,14149.5964,1.95015180156906,0,1,NA
"2634",1985,475,"NGA",2,0,1,0,0.6,0.4,1636.6,89461.341,2.59523253581844,0,1,NA
"2635",1985,482,"CAF",1.8,0.4,0,0,1,0,1106.4,2849.4,-1.3168970496556,0,1,NA
"2636",1985,501,"KEN",2,0.8,0.2,0,0,0,1692.4,21197.0054,2.01752749486992,0,1,0
"2637",1985,540,"AGO",1,0,0,0,1,0,1255.8,7877.7942,1.89943869247498,0,1,0
"2638",1985,551,"ZMB",2.8,0,0.8,0,1,1,1224.4,7271.9478,-0.845884709072443,0,1,NA
"2639",1985,552,"ZWE",0.4,0,0.4,0,0,0,2106.8,9216.3994,1.14683939171903,0,1,NA
"2640",1985,560,"ZAF",1.4,0.2,0.4,0,0.8,0,6291.6,35947.4772,-1.10065426536089,0,1,0
"2641",1985,590,"MUS",0,0,0,0,0,0,9666,1036.6788,6.76264595801044,1,1,0
"2642",1985,600,"MAR",1,0,0.2,0,0.8,0,3940.2,23028.6966,2.26912520763823,0,1,NA
"2643",1985,615,"DZA",0.4,0,0.4,0,0,0,5111.6,23256.603,-1.79013940605768,0,1,0
"2644",1985,616,"TUN",0.2,0,0.2,0,0,0,4977.2,7718.81,0.585620436115328,0,1,0
"2645",1985,640,"TUR",2.4,0.2,1,0,0,1,7626,53237.006,3.5093367738454,1,1,NA
"2646",1985,651,"EGY",0.8,0,0.2,0,0,0.6,3964,52741.248,1.13804674761911,0,1,0
"2647",1985,710,"CHN",0.4,0,0.4,0,0,0,2873,1084429,4.37588929028096,0,1,NA
"2648",1985,713,"TWN",0,0,0,0,0,0,13157.6,19542.2,7.98890321353807,0,1,NA
"2649",1985,732,"KOR",0.8,0.8,0,0,0,0,10855.99406,41624.4,8.99450966337294,1,1,NA
"2650",1985,740,"JPN",0,0,0,0,0,0,26265.4,122011.6146,3.97072284531706,1,1,0
"2651",1985,750,"IND",0.2,0,0.2,0,0,0,1846,788200,3.69996866683417,1,1,0
"2652",1985,775,"MMR",0.6,0,0,0.2,0,0.4,1358.8,37577.2514,-3.57509823491546,0,1,NA
"2653",1985,780,"LKA",0.6,0.2,0.2,0,0,0,3598.2,16664.0774,1.66638044561556,0,1,0
"2654",1985,800,"THA",1.2,0.6,0,0,0,0,5638.4,52902.1486,7.4251177197051,1,1,0
"2655",1985,820,"MYS",0.8,0.8,0,0,0,0,6934,16334.5592,2.22196802166071,0,1,0
"2656",1985,830,"SGP",0,0,0,0,0,0,18572.2,2824.3072,4.90004012017267,0,1,0
"2657",1985,840,"PHL",2.4,0.6,0,0,1,0.2,3270,60635.0256,0.203465871270117,1,1,0
"2658",1985,850,"IDN",0.2,0,0.2,0,0,0,3405.8,170048.20814,3.66008422136854,0,1,0
"2659",1985,900,"AUS",1.4,0.2,1.2,0,0,0,26024.6,16162.6,2.68818284304081,1,1,0
"2660",1985,920,"NZL",0.6,0.6,0,0,0,0,22035,3351.2,0.298207853600571,1,1,0
"2661",1990,2,"USA",0.4,0.4,0,0,0,0,37451.01436,256955.44522,1.10242593054332,1,1,0
"2662",1990,20,"CAN",0,0,0,0,0,0,29755.65726,28473.296124,0.215659957304837,1,1,0
"2663",1990,42,"DOM",2.4,0,0,1,1,0.4,4236.22832,7329.0340224,1.84813651738614,1,1,0
"2664",1990,70,"MEX",1.8,0.4,0.2,0,0.2,0.4,10209.71974,87870.732262,2.68656451053239,0,1,0
"2665",1990,90,"GTM",0.8,0.2,0.2,0,0,0.4,5286.53366,9488.9193966,1.03478523878491,1,1,0
"2666",1990,91,"HND",2.2,0,0.6,0,1,0.6,3074.10486,5090.2692,0.444323592873672,1,1,0
"2667",1990,92,"SLV",1.8,0.2,0,1,0,0.4,3798.28982,5262.2272,5.40515200625928,1,1,0
"2668",1990,93,"NIC",4.4,1,0.8,0,1,0.6,2186.64034,3987,-2.05699603222093,1,1,0
"2669",1990,94,"CRI",2,0.6,0.2,0,0.2,0.4,8000.23634,3182.577764,2.54318004159747,1,1,0
"2670",1990,95,"PAN",1,0,0,0,1,0,7985.4842,2489.8,4.97450740826938,1,1,NA
"2671",1990,100,"COL",1.4,0,0.4,0,0,1,7984.57104,34296.527004,2.32584922511233,1,1,0
"2672",1990,101,"VEN",3,0.4,1,0,0.2,1,14250.06438,20202.094202,2.16202956450932,1,1,0
"2673",1990,130,"ECU",2.6,0,0.6,0,1,1,6632.016,10613.6004,2.27049866856885,1,1,0
"2674",1990,135,"PER",3.4,0.2,1,0,1,1,4904.82772,22530.341072,0.936241878490866,0,1,0
"2675",1990,140,"BRA",4.4,0.6,1.2,0.2,1,1,8064.95342,156265.19678,0.753723160329459,1,1,0
"2676",1990,145,"BOL",1.4,0.2,0,0,1,0.2,3627.92648,6893.5982,2.02162765645415,1,1,0
"2677",1990,150,"PRY",1.6,0,0.4,0,0.6,0.6,5243.45274,4493.5244966,0.320877553476095,0,1,0
"2678",1990,155,"CHL",0.6,0,0,0,0.2,0.4,11542.4538,13641.44841,4.90509155894934,1,1,0
"2679",1990,160,"ARG",2.8,0.2,0.8,0.2,0.8,0.6,12048.64846,33952.62671,5.55598727979192,1,1,0
"2680",1990,165,"URY",2.6,0,1.2,0,0.4,1,11233.36104,3136.3189942,3.7136336724924,1,1,NA
"2681",1990,200,"GBR",0.4,0.2,0.2,0,0,0,26279.61646,57814.542832,0.852676273996897,1,1,0
"2682",1990,205,"IRL",NA,NA,0,NA,NA,0,20151.31094,3548.816357,4.9038306482817,1,1,NA
"2683",1990,210,"NLD",0,0,0,0,0,0,28561.01294,15175.736106,2.24240536591481,1,1,0
"2684",1990,211,"BEL",0,0,0,0,0,0,28004.7256,10045.366234,1.47856055394709,1,1,0
"2685",1990,220,"FRA",0.2,0.2,0,0,0,0,28457.44112,58759.65697,0.95406834551436,1,1,0
"2686",1990,225,"CHE",NA,NA,0,NA,NA,0,34556.96108,6988.3791216,1.24132366220881,1,1,NA
"2687",1990,230,"ESP",0.2,0,0.2,0,0,0,20046.54426,39667.69138,2.42527737182159,1,1,NA
"2688",1990,235,"PRT",0,0,0,0,0,0,18228.6592,9909.9777396,2.64004407252674,1,1,0
"2689",1990,255,"DEU",0,0,0,0,0,0,26987.35448,80479.88256,1.34102777086856,1,1,0
"2690",1990,290,"POL",3.8,0.8,0.8,0,1,1,8120.22482,38353.619704,-0.54480588825168,1,1,0
"2691",1990,305,"AUT",0,0,0,0,0,0,27914.84012,7868.9958082,1.9982195463567,1,1,0
"2692",1990,310,"HUN",2.8,0.8,0.4,0,0,0.8,9554.50358,10361.41343,-2.19073879210887,1,1,0
"2693",1990,325,"ITA",1.2,1,0.2,0,0,0,26820.926,56813.689606,1.68767408231438,1,1,0
"2694",1990,350,"GRC",1.2,0.8,0.2,0,0,0.2,16395.0512,10309.44175,0.756390042135461,1,1,0
"2695",1990,360,"ROU",4,1,1,0,0,1,5186.08664,22566.659556,-1.57544030831828,1,1,0
"2696",1990,365,"RUS",2.2,0,1,0,0.8,0.4,10686.51938,148092.7354,-7.20509071586228,NA,1,0
"2697",1990,375,"FIN",1.8,0.8,0.2,0,0,0,25004.01278,5039.3890054,-1.63969693436159,1,1,0
"2698",1990,380,"SWE",1.2,0.8,0.2,0,0,0,27389.06874,8668.8840248,-0.284917413817859,1,1,0
"2699",1990,385,"NOR",1.6,0.8,0,0,0,0,33183.047,4288.180602,5.33224196841506,1,1,0
"2700",1990,390,"DNK",0.6,0.6,0,0,0,0,30581.97102,5172.2979914,2.1565853552831,1,1,0
"2701",1990,395,"ISL",NA,0,0,NA,NA,0,27633.78136,260.57595116,-0.817554908743422,1,1,NA
"2702",1990,437,"CIV",2.2,0.4,0.2,0,1,0.2,2013.12852,13689.49141,-3.51200151937917,0,1,NA
"2703",1990,452,"GHA",1.2,0,0.6,0,0,0.6,1762.39048,16125.599674,1.48525030098354,0,1,NA
"2704",1990,475,"NGA",3.75,0.6,0.4,0,1,0.75,1792.79954,101485.36099,1.04186682196987,0,1,NA
"2705",1990,482,"CAF",3.4,1,0.2,0,1,0.2,976.05336,3271.8,-2.28112705171653,1,1,NA
"2706",1990,501,"KEN",2.6,0.6,0.6,0,0.2,0.6,1742.1259,24921.87585,-0.342472349278438,0,1,0
"2707",1990,540,"AGO",3.8,0.6,0.8,0.6,1,0.8,1282.3611,8925.002599,-3.24328683023493,0,1,0
"2708",1990,551,"ZMB",3,0,1,0,1,1,1265.62838,8431.6186654,-1.01424747478859,0,1,NA
"2709",1990,552,"ZWE",1.6,0,0.8,0,0,0.8,2082.66468,10680.773446,-0.441572657914056,0,1,NA
"2710",1990,560,"ZAF",0.2,0,0,0,0.2,0,6037.35404,40070.294212,-0.397227561552818,1,1,0
"2711",1990,590,"MUS",0,0,0,0,0,0,11948.93182,1085.6136,2.77583691908976,1,1,0
"2712",1990,600,"MAR",0.2,0,0,0,0.2,0,4247.30396,25658.511494,1.94403631458224,0,1,NA
"2713",1990,615,"DZA",3.4,0.6,0.6,0,0.8,0.8,4785.87284,26378.036078,-0.105422871441096,0,1,0
"2714",1990,616,"TUN",1.6,0.8,0,0,0,0,5672.8193,8527.1915236,3.53282021255233,0,1,0
"2715",1990,640,"TUR",2.6,0.4,1,0,0,1,9117.76182,58862.040824,3.22892756036609,1,1,NA
"2716",1990,651,"EGY",1.8,1,0.4,0,0,0.4,4366.06142,58546.11588,3.34332226631989,0,1,0
"2717",1990,710,"CHN",0.4,0,0.2,0,0,0.2,3299.54068,1163043.1168,4.35953541502167,0,1,NA
"2718",1990,713,"TWN",0,0,0,0,0,0,18046.80206,20563.159414,5.92582538884094,0,1,NA
"2719",1990,732,"KOR",0,0,0,0,0,0,15773.19834,43750,6.80450405070134,1,1,NA
