"","ten_year_period","cown","cc3","average_crisis_tally","average_banking_crisis","average_currency_crisis","average_domestic_debt_crisis","average_external_debt_crisis","average_inflation_crisis","average_gdppc","average_pop","average_growth","democracy","independence","gold_standard"
"1",1800,2,"USA",0,0,0,0,0,0,2618.1244,NA,-8.86056350080846,1,1,0
"2",1800,20,"CAN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"3",1800,42,"DOM",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"4",1800,70,"MEX",0.1,0,0,0,0,0.1,1223.2,NA,-10.9028818169648,NA,0,0
"5",1800,90,"GTM",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"6",1800,91,"HND",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"7",1800,92,"SLV",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"8",1800,93,"NIC",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"9",1800,94,"CRI",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"10",1800,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"11",1800,100,"COL",0,0,0,0,0,0,942,NA,-92.5053703556369,NA,0,0
"12",1800,101,"VEN",0,0,0,0,0,0,1073,NA,-94.4883912060818,NA,0,0
"13",1800,130,"ECU",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"14",1800,135,"PER",0,0,0,0,0,0,1018,NA,-9.11399519940714,NA,0,0
"15",1800,140,"BRA",0.1,0,0,0,0,0.1,867,NA,-86.3571990558615,NA,0,0
"16",1800,145,"BOL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"17",1800,150,"PRY",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"18",1800,155,"CHL",0,0,0,0,0,0,853,NA,44.8217317487267,NA,0,0
"19",1800,160,"ARG",0.1,0,0,0,0,0.1,1484,NA,-82.4441026854371,NA,0,0
"20",1800,165,"URY",0,0,0,0,0,0,1838,NA,-96.5330566820711,NA,0,NA
"21",1800,200,"GBR",0.1,0,0,0,0,0.1,3315.7,NA,-8.185236784177,0,1,0
"22",1800,205,"IRL",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA
"23",1800,210,"NLD",0.8,0,0,0,0.8,0,4024.17351111111,NA,-6.64679583021554,NA,1,0
"24",1800,211,"BEL",0.3,0,0,0,0,0.3,NA,NA,NA,NA,0,0
"25",1800,220,"FRA",0.666666666666667,0.3,0,0,0,0,NA,NA,NA,0,1,0
"26",1800,225,"CHE",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA
"27",1800,230,"ESP",0.1,0,0,0,0,0.1,1501.08,NA,NA,0,1,NA
"28",1800,235,"PRT",0.3,0,0.1,0,0,0.2,1430.82789,NA,-9.65027230149733,0,1,0
"29",1800,255,"DEU",0.3,0,0,0,0.1,0.2,1572,NA,-95.7655425061955,0,1,0
"30",1800,290,"POL",0.3,0,0,0,0,0.3,902,NA,-87.8272604588394,NA,0,0
"31",1800,305,"AUT",1.7,0,0.6,0,0.8,0.3,NA,NA,NA,0,1,0
"32",1800,310,"HUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"33",1800,325,"ITA",0.1,0,0,0,0,0.1,2565.99753,NA,-8.10637564249417,NA,1,0
"34",1800,350,"GRC",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"35",1800,360,"ROU",0.2,0,0,0,0,0.2,NA,NA,NA,NA,0,0
"36",1800,365,"RUS",0.4,0,0.4,0,0,0,NA,NA,NA,0,1,0
"37",1800,375,"FIN",0,0,0,0,0,0,1213,NA,-85.3502415458937,NA,0,0
"38",1800,380,"SWE",0.1,0,0,0,0,0.1,1351,NA,-9.808641621077,0,1,0
"39",1800,385,"NOR",0.4,0,0,0,0,0.4,NA,NA,NA,NA,0,0
"40",1800,390,"DNK",0.1,0,0,0,0,0.1,NA,NA,NA,0,1,0
"41",1800,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"42",1800,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"43",1800,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"44",1800,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"45",1800,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"46",1800,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"47",1800,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"48",1800,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"49",1800,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"50",1800,560,"ZAF",0,0,0,0,0,0,1409,NA,-18.2040535959498,NA,0,0
"51",1800,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"52",1800,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"53",1800,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"54",1800,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"55",1800,640,"TUR",0.4,0,0.1,0,0,0.3,NA,NA,NA,0,1,NA
"56",1800,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"57",1800,710,"CHN",0,0,0,0,0,0,926.259,NA,-95.7307383849558,0,1,NA
"58",1800,713,"TWN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"59",1800,732,"KOR",0.1,0,0,0,0,0.1,NA,NA,NA,NA,0,NA
"60",1800,740,"JPN",0,0,0,0,0,0,1316.76,NA,-96.0591280409348,0,1,0
"61",1800,750,"IND",0.2,0,0,0,0,0.2,1033,NA,NA,NA,0,0
"62",1800,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"63",1800,780,"LKA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"64",1800,800,"THA",0,0,0,0,0,0,NA,NA,NA,0,1,0
"65",1800,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"66",1800,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"67",1800,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"68",1800,850,"IDN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"69",1800,900,"AUS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"70",1800,920,"NZL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"71",1810,2,"USA",1.2,0.4,0.1,0,0,0.1,2738.45656,NA,0.162635344048946,1,1,0
"72",1810,20,"CAN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"73",1810,42,"DOM",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"74",1810,70,"MEX",0.1,0,0,0,0,0.1,1058.5,NA,-3.06152236845306,NA,0,0
"75",1810,90,"GTM",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"76",1810,91,"HND",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"77",1810,92,"SLV",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"78",1810,93,"NIC",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"79",1810,94,"CRI",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"80",1810,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"81",1810,100,"COL",0,0,0,0,0,0,NA,NA,NA,NA,0.1,0
"82",1810,101,"VEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"83",1810,130,"ECU",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"84",1810,135,"PER",0,0,0,0,0,0,924.7,NA,-1.60101718321755,NA,0,0
"85",1810,140,"BRA",0.3,0,0.2,0,0,0.1,NA,NA,NA,NA,0,0
"86",1810,145,"BOL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"87",1810,150,"PRY",0,0,0,0,0,0,NA,NA,NA,NA,0.2,0
"88",1810,155,"CHL",0,0,0,0,0,0,808.6,NA,-0.84944498133244,NA,0.2,0
"89",1810,160,"ARG",0.1,0,0,0,0,0.1,NA,NA,NA,NA,0.4,0
"90",1810,165,"URY",0,0,0,0,0,0,NA,NA,NA,NA,1,NA
"91",1810,200,"GBR",1.1,0.5,0.1,0,0,0,3291,NA,-0.529050615873331,0,1,0
"92",1810,205,"IRL",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA
"93",1810,210,"NLD",0.8,0.1,0.1,0,0.5,0,2905.4,NA,-1.69391567717117,NA,1,0
"94",1810,211,"BEL",0.2,0,0,0,0,0.2,2358,NA,NA,NA,0,0
"95",1810,220,"FRA",0.3,0,0.3,0,0,0,NA,NA,NA,0,1,0
"96",1810,225,"CHE",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA
"97",1810,230,"ESP",1,0.4,0,0,0,0.2,1536.82,NA,NA,0,1,NA
"98",1810,235,"PRT",0.4,0,0.1,0,0,0.3,1300.86477,NA,1.60912553830701,0,1,0
"99",1810,255,"DEU",0.9,0,0.3,0,0.3,0.3,NA,NA,NA,0,1,0
"100",1810,290,"POL",0.6,0,0,0,0,0.6,724.555555555556,NA,1.77422865904031,NA,0,0
"101",1810,305,"AUT",1.7,0,0.6,0,0.7,0.4,NA,NA,NA,0,1,0
"102",1810,310,"HUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"103",1810,325,"ITA",0.4,0,0,0,0,0.4,2561.38936,NA,-0.311480409931498,NA,1,0
"104",1810,350,"GRC",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"105",1810,360,"ROU",0.3,0,0,0,0,0.3,NA,NA,NA,NA,0,0
"106",1810,365,"RUS",0.3,0,0.3,0,0,0,NA,NA,NA,0,1,0
"107",1810,375,"FIN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"108",1810,380,"SWE",0.9,0.4,0.2,0,0.1,0.1,1382.7,NA,1.42461001085593,0,1,0
"109",1810,385,"NOR",0.3,0.1,0,0,0,0.2,NA,NA,NA,NA,0,0
"110",1810,390,"DNK",0.3,0.1,0,0.1,0,0,NA,NA,NA,0,1,0
"111",1810,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"112",1810,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"113",1810,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"114",1810,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"115",1810,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"116",1810,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"117",1810,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"118",1810,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"119",1810,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"120",1810,560,"ZAF",0,0,0,0,0,0,1295.4,NA,0.21701490529528,NA,0,0
"121",1810,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"122",1810,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"123",1810,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"124",1810,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"125",1810,640,"TUR",0.3,0,0.1,0,0,0.2,NA,NA,NA,0,1,NA
"126",1810,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"127",1810,710,"CHN",0,0,0,0,0,0,901,NA,NA,0,1,NA
"128",1810,713,"TWN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"129",1810,732,"KOR",0.4,0,0,0,0,0.4,NA,NA,NA,NA,0,NA
"130",1810,740,"JPN",0,0,0,0,0,0,NA,NA,NA,0,1,0
"131",1810,750,"IND",0.1,0,0,0,0,0.1,983,NA,NA,NA,0,0
"132",1810,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"133",1810,780,"LKA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"134",1810,800,"THA",0,0,0,0,0,0,NA,NA,NA,0,1,0
"135",1810,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"136",1810,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"137",1810,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"138",1810,850,"IDN",0.1,0,0,0,0,0.1,835.4,NA,1.3184562802024,NA,0,0
"139",1810,900,"AUS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"140",1810,920,"NZL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"141",1820,2,"USA",0.2,0.1,0,0,0,0,2828.57712,11440.2,0.534473509275485,1,1,0
"142",1820,20,"CAN",0,0,0,0,0,0,1441,816,NA,NA,0,0
"143",1820,42,"DOM",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"144",1820,70,"MEX",0.3,0,0,0,0.3,0,1007,6587,NA,NA,0.9,0
"145",1820,90,"GTM",0.2,0,0,0,0.2,0,NA,595,NA,NA,0,0
"146",1820,91,"HND",0.2,0,0,0,0.2,0,NA,135,NA,NA,0,0
"147",1820,92,"SLV",0.2,0,0,0,0.2,0,NA,248,NA,NA,0,0
"148",1820,93,"NIC",0.2,0,0,0,0.2,0,NA,186,NA,NA,0,0
"149",1820,94,"CRI",0.2,0,0,0,0.2,0,NA,63,NA,NA,0,0
"150",1820,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"151",1820,100,"COL",0.4,0,0,0,0.4,0,850,1206,NA,NA,1,0
"152",1820,101,"VEN",0.4,0,0,0,0.4,0,968,718,NA,NA,0.1,0
"153",1820,130,"ECU",0,0,0,0,0,0,NA,500,NA,NA,0,0
"154",1820,135,"PER",0.5,0,0,0,0.4,0.1,683.5,1317,-2.47930296883604,0,0.9,0
"155",1820,140,"BRA",0.5,0,0.5,0,0,0,867,4507,NA,NA,0.8,0
"156",1820,145,"BOL",0,0,0,0,0,0,NA,1100,NA,NA,0.5,0
"157",1820,150,"PRY",0,0,0,0,0,0,NA,143,NA,0,1,0
"158",1820,155,"CHL",0.4,0,0,0,0.4,0,852.6,855.8,1.76489135903258,0,1,0
"159",1820,160,"ARG",0.2,0,0,0,0.2,0,1591,534,NA,NA,1,0
"160",1820,165,"URY",0,0,0,0,0,0,1983,55,NA,NA,1,NA
"161",1820,200,"GBR",0.4,0.2,0,0,0,0,3399.4,22552.2,1.11172838439963,0,1,0.9
"162",1820,205,"IRL",NA,NA,0,NA,NA,NA,1398,7437,NA,NA,1,NA
"163",1820,210,"NLD",2,1,0,0,0,0,3113.2,2482,1.75549401137592,0,1,0
"164",1820,211,"BEL",0.2,0,0,0,0,0.2,2358,3573.9,NA,NA,0,0
"165",1820,220,"FRA",0.3,0.2,0,0,0,0.1,1915.5,32206.7,0.884513664288447,0,1,0
"166",1820,225,"CHE",NA,NA,0,NA,NA,NA,NA,2036.9,NA,NA,1,NA
"167",1820,230,"ESP",0.9,0.1,0,0,0.7,0.1,1648.825,12575.6,NA,0,1,NA
"168",1820,235,"PRT",0.3,0.1,0,0,0.1,0.1,1576.84788,3383.6,0.311247519989899,0,1,0
"169",1820,255,"DEU",0.2,0,0,0,0,0.2,1572,26427.1,NA,0,1,0
"170",1820,290,"POL",0.1,0,0,0,0,0.1,887.5,10426,1.87044062249745,NA,0,0
"171",1820,305,"AUT",0.3,0,0,0,0,0.3,1941,3444.4,NA,0,1,0
"172",1820,310,"HUN",0,0,0,0,0,0,NA,4146,NA,NA,0,0
"173",1820,325,"ITA",0.1,0,0,0,0,0.1,2696.56311,20770.8,0.127488945167846,NA,1,0
"174",1820,350,"GRC",0.4,0,0,0,0.4,0,NA,2410.1,NA,NA,0.1,0
"175",1820,360,"ROU",0.1,0,0,0,0,0.1,NA,6389,NA,NA,0,0
"176",1820,365,"RUS",0,0,0,0,0,0,NA,NA,NA,0,1,0
"177",1820,375,"FIN",0,0,0,0,0,0,1313,1251,NA,NA,0,0
"178",1820,380,"SWE",0,0,0,0,0,0,1478.2,2722.1,0.793477719898322,0,1,0
"179",1820,385,"NOR",0.4,0,0.2,0,0,0.2,1384,1037.9,NA,NA,0,0
"180",1820,390,"DNK",0,0,0,0,0,0,2109.2,1217.1,0.439281767925483,0,1,0
"181",1820,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"182",1820,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"183",1820,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"184",1820,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"185",1820,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"186",1820,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"187",1820,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"188",1820,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"189",1820,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"190",1820,560,"ZAF",0,0,0,0,0,0,1325,1550,3.41099630530329,NA,0,0.9
"191",1820,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,0.9
"192",1820,600,"MAR",0,0,0,0,0,0,685,2689,NA,0,0,NA
"193",1820,615,"DZA",0,0,0,0,0,0,685,2689,NA,NA,0,0
"194",1820,616,"TUN",0,0,0,0,0,0,685,875,NA,NA,0,0
"195",1820,640,"TUR",0.7,0,0.5,0,0,0.2,974,10074,NA,0,1,NA
"196",1820,651,"EGY",0,0,0,0,0,0,956,4194,NA,NA,0,0
"197",1820,710,"CHN",0,0,0,0,0,0,882,393436.3,NA,0,1,NA
"198",1820,713,"TWN",0,0,0,0,0,0,966,2000,NA,NA,0,NA
"199",1820,732,"KOR",0.4,0,0,0,0,0.4,815.7743,9395,NA,NA,0,NA
"200",1820,740,"JPN",0.1,0,0,0,0,0.1,1317,31148.3,NA,0,1,0
"201",1820,750,"IND",0.1,0,0,0,0,0.1,937,212831,NA,NA,0,0
"202",1820,775,"MMR",0,0,0,0,0,0,803,3506,NA,NA,0,NA
"203",1820,780,"LKA",0,0,0,0,0,0,877,1213,NA,NA,0,0
"204",1820,800,"THA",0.1,0,0,0,0,0.1,909,4665,NA,0,1,0
"205",1820,820,"MYS",0,0,0,0,0,0,961,287,NA,NA,0,0
"206",1820,830,"SGP",0,0,0,0,0,0,NA,30,NA,NA,0,0
"207",1820,840,"PHL",0,0,0,0,0,0,931,2176,NA,NA,0,0
"208",1820,850,"IDN",0.1,0,0,0,0,0.1,838.2,18612.2,0.0296574368937541,NA,0,0
"209",1820,900,"AUS",0.7,0.3,0,0,0,0.1,952.2,329.8,3.39063763631245,NA,0,0
"210",1820,920,"NZL",0,0,0,0,0,0,826,100,NA,NA,0,0.9
"211",1830,2,"USA",0.4,0.2,0,0,0,0,3343.33136,15124.6,2.18117567956418,1,1,0
"212",1830,20,"CAN",0.4,0.2,0,0,0,0,1594,1169,NA,NA,0,0
"213",1830,42,"DOM",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"214",1830,70,"MEX",0.8,0,0,0,0.8,0,NA,NA,NA,0,1,0
"215",1830,90,"GTM",1,0,0,0,1,0,NA,NA,NA,NA,0.2,0
"216",1830,91,"HND",1,0,0,0,1,0,NA,NA,NA,NA,0.2,0
"217",1830,92,"SLV",1,0,0,0,1,0,NA,NA,NA,NA,0.2,0
"218",1830,93,"NIC",1,0,0,0,1,0,NA,NA,NA,NA,0.2,0
"219",1830,94,"CRI",1,0,0,0,1,0,NA,NA,NA,NA,0.1,0
"220",1830,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"221",1830,100,"COL",1,0,0,0,1,0,NA,NA,NA,NA,1,0
"222",1830,101,"VEN",1,0,0,0,1,0,1963.7,NA,-1.97730633786716,0,1,0
"223",1830,130,"ECU",1,0,0,0,1,0,NA,NA,NA,0,1,0
"224",1830,135,"PER",1,0,0,0,1,0,728.7,NA,1.91343381545646,0,1,0
"225",1830,140,"BRA",0.3,0,0.1,0,0,0.2,NA,NA,NA,0,1,0
"226",1830,145,"BOL",0,0,0,0,0,0,NA,NA,NA,0,1,0
"227",1830,150,"PRY",0,0,0,0,0,0,NA,NA,NA,0,1,0
"228",1830,155,"CHL",1,0,0,0,1,0,983.2,1061.1,0.949011169819291,0,1,0
"229",1830,160,"ARG",1.2,0,0,0,1,0.2,NA,NA,NA,0,1,0
"230",1830,165,"URY",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"231",1830,200,"GBR",0.6,0.3,0,0,0,0,3744.4,25322.8,1.232448950301,0,1,1
"232",1830,205,"IRL",NA,NA,0,NA,NA,NA,NA,8070.4,NA,NA,1,NA
"233",1830,210,"NLD",0,0,0,0,0,0,3399.3,2730,0.849406598494,0,1,0
"234",1830,211,"BEL",0.5,0.2,0,0,0,0.1,NA,3896.4,NA,0,1,0
"235",1830,220,"FRA",0.4,0.2,0,0,0,0,2069.8,33970.4,0.968055185142247,0,1,0
"236",1830,225,"CHE",NA,NA,0,NA,NA,NA,NA,2153.3,NA,NA,1,NA
"237",1830,230,"ESP",0.8,0,0,0,0.8,0,1679.78,13439.4,NA,0,1,NA
"238",1830,235,"PRT",0.3,0,0,0,0.3,0,1540.30557,3575.7,0.0152801885771995,0,1,0
"239",1830,255,"DEU",0.1,0,0,0,0,0.1,NA,29295.1,NA,0,1,0
"240",1830,290,"POL",0.3,0,0,0,0,0.3,922.1,NA,-0.425286127274228,NA,0,0
"241",1830,305,"AUT",0,0,0,0,0,0,2230,3614.4,NA,0,1,0
"242",1830,310,"HUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"243",1830,325,"ITA",0.2,0,0,0,0,0.2,2723.44426,22147.6,-0.216422743589278,NA,1,0
"244",1830,350,"GRC",1,0,0,0,1,0,1963.85714285714,2641.7,5.3592440135862,0,1,0
"245",1830,360,"ROU",0.1,0,0,0,0,0.1,NA,NA,NA,NA,0,0
"246",1830,365,"RUS",0.1,0,0,0,0.1,0,NA,NA,NA,0,1,0
"247",1830,375,"FIN",0,0,0,0,0,0,NA,1393.5,NA,NA,0,0
"248",1830,380,"SWE",0,0,0,0,0,0,1515.8,2989,0.283737187320971,0,1,0
"249",1830,385,"NOR",0,0,0,0,0,0,1463.3,1180.9,0.476629355227999,NA,0,0
"250",1830,390,"DNK",0,0,0,0,0,0,2176.9,1303.1,0.544287319452708,0,1,0
"251",1830,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"252",1830,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"253",1830,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"254",1830,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"255",1830,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"256",1830,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"257",1830,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"258",1830,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"259",1830,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"260",1830,560,"ZAF",0,0,0,0,0,0,1243,NA,NA,NA,0,1
"261",1830,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"262",1830,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"263",1830,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"264",1830,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"265",1830,640,"TUR",0.3,0,0.1,0,0,0.2,NA,NA,NA,0,1,NA
"266",1830,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,0.9,0
"267",1830,710,"CHN",0,0,0,0,0,0,846,410348.1,NA,0,1,NA
"268",1830,713,"TWN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"269",1830,732,"KOR",0.3,0,0,0,0,0.3,NA,NA,NA,NA,0,NA
"270",1830,740,"JPN",0.3,0,0,0,0,0.3,NA,31479.5,NA,0,1,0
"271",1830,750,"IND",0.1,0,0,0,0,0.1,945,221565,NA,NA,0,0
"272",1830,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"273",1830,780,"LKA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"274",1830,800,"THA",0.2,0,0,0,0,0.2,NA,NA,NA,0,1,0
"275",1830,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"276",1830,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"277",1830,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"278",1830,850,"IDN",0,0,0,0,0,0,837.4,20217.4,0.142281366653896,NA,0,0
"279",1830,900,"AUS",0.3,0,0,0,0,0.3,1621,359.3,4.87124632972004,NA,0,0
"280",1830,920,"NZL",0,0,0,0,0,0,NA,100,NA,NA,0,1
"281",1840,2,"USA",0.1,0.1,0,0,0,0,3450.29328,20196.6,0.393049323699245,1,1,0
"282",1840,20,"CAN",0,0,0,0,0,0,1852,1697,NA,NA,0,0
"283",1840,42,"DOM",0,0,0,0,0,0,NA,NA,NA,NA,0.6,0
"284",1840,70,"MEX",0.8,0,0,0,0.8,0,NA,NA,NA,0,1,0
"285",1840,90,"GTM",1,0,0,0,1,0,NA,NA,NA,0,1,0
"286",1840,91,"HND",1,0,0,0,1,0,NA,NA,NA,0,1,0
"287",1840,92,"SLV",1,0,0,0,1,0,NA,NA,NA,NA,1,0
"288",1840,93,"NIC",1,0,0,0,1,0,NA,NA,NA,0,1,0
"289",1840,94,"CRI",0.1,0,0,0,0.1,0,NA,NA,NA,0,1,0
"290",1840,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"291",1840,100,"COL",0.6,0,0,0,0.6,0,NA,NA,NA,0,1,0
"292",1840,101,"VEN",0.3,0,0,0,0.3,0,1715.3,NA,0.197265801513178,0,1,0
"293",1840,130,"ECU",0.6,0,0,0,0.6,0,NA,NA,NA,0,1,0
"294",1840,135,"PER",0.9,0,0,0,0.9,0,890.6,NA,2.35902056931536,0,1,0
"295",1840,140,"BRA",0.2,0,0.1,0,0,0.1,NA,NA,NA,0,1,0
"296",1840,145,"BOL",0,0,0,0,0,0,1184,NA,NA,0,1,0
"297",1840,150,"PRY",0,0,0,0,0,0,NA,NA,NA,0,1,0
"298",1840,155,"CHL",0.3,0,0,0,0.3,0,1149.8,1282.5,2.4277092995532,0,1,0
"299",1840,160,"ARG",1.3,0,0,0,1,0.3,NA,NA,NA,0,1,0
"300",1840,165,"URY",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"301",1840,200,"GBR",0.4,0.2,0,0,0,0,4165.3,27586.4,1.36606746965682,0,1,1
"302",1840,205,"IRL",NA,NA,0,NA,NA,NA,NA,8217.9,NA,NA,1,NA
"303",1840,210,"NLD",0,0,0,0,0,0,3578.9,3008.6,0.343687165029437,0,1,0
"304",1840,211,"BEL",0.4,0.2,0,0,0,0,2789.5,4242.3,1.87095516589056,0,1,0
"305",1840,220,"FRA",0.2,0.1,0,0,0,0,2393.5,35589,1.75454983037775,1,1,0
"306",1840,225,"CHE",NA,NA,0,NA,NA,NA,NA,2290.5,NA,NA,1,NA
"307",1840,230,"ESP",1.3,0.2,0,0,1,0.1,1733.39,14362.1,NA,0,1,NA
"308",1840,235,"PRT",0.6,0.2,0,0,0.2,0.2,1525.4892,3754.4,-0.557810953179433,0,1,0
"309",1840,255,"DEU",0.2,0,0,0,0,0.2,NA,32464.2,NA,0,1,0
"310",1840,290,"POL",0.2,0,0,0,0,0.2,932.5,NA,0.506999214408098,NA,0,0
