"","case","cc3","country","year","gold_standard","independence","banking_crisis","systemic_crisis","domestic_debt_in_default","currency_crises","inflation_crises","external_default_ex_1975","external_default_in_1975","crisis_tally","cown","country_name"
"5987",28,"HUN","Hungary",1927,1,1,0,0,0,0,0,0,0,0,310,"Hungary"
"5988",28,"HUN","Hungary",1928,1,1,0,0,0,0,0,0,0,0,310,"Hungary"
"5989",28,"HUN","Hungary",1929,1,1,0,0,0,1,0,0,0,1,310,"Hungary"
"5990",28,"HUN","Hungary",1930,1,1,0,0,0,0,0,0,0,0,310,"Hungary"
"5991",28,"HUN","Hungary",1931,1,1,1,1,0,0,0,0,0,2,310,"Hungary"
"5992",28,"HUN","Hungary",1932,0,1,1,1,0,1,0,1,1,4,310,"Hungary"
"5993",28,"HUN","Hungary",1933,0,1,0,0,0,1,0,1,1,2,310,"Hungary"
"5994",28,"HUN","Hungary",1934,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"5995",28,"HUN","Hungary",1935,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"5996",28,"HUN","Hungary",1936,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"5997",28,"HUN","Hungary",1937,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"5998",28,"HUN","Hungary",1938,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"5999",28,"HUN","Hungary",1939,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6000",28,"HUN","Hungary",1940,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6001",28,"HUN","Hungary",1941,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6002",28,"HUN","Hungary",1942,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6003",28,"HUN","Hungary",1943,0,1,0,0,0,0,1,1,1,2,310,"Hungary"
"6004",28,"HUN","Hungary",1944,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6005",28,"HUN","Hungary",1945,0,1,0,0,1,1,1,NA,1,4,310,"Hungary"
"6006",28,"HUN","Hungary",1946,0,1,0,0,1,1,1,NA,1,4,310,"Hungary"
"6007",28,"HUN","Hungary",1947,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6008",28,"HUN","Hungary",1948,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6009",28,"HUN","Hungary",1949,0,1,0,0,0,0,1,1,1,2,310,"Hungary"
"6010",28,"HUN","Hungary",1950,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6011",28,"HUN","Hungary",1951,0,1,0,0,0,0,1,1,1,2,310,"Hungary"
"6012",28,"HUN","Hungary",1952,0,1,0,0,0,0,1,1,1,2,310,"Hungary"
"6013",28,"HUN","Hungary",1953,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6014",28,"HUN","Hungary",1954,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6015",28,"HUN","Hungary",1955,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6016",28,"HUN","Hungary",1956,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6017",28,"HUN","Hungary",1957,0,1,0,0,0,1,0,1,1,2,310,"Hungary"
"6018",28,"HUN","Hungary",1958,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6019",28,"HUN","Hungary",1959,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6020",28,"HUN","Hungary",1960,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6021",28,"HUN","Hungary",1961,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6022",28,"HUN","Hungary",1962,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6023",28,"HUN","Hungary",1963,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6024",28,"HUN","Hungary",1964,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6025",28,"HUN","Hungary",1965,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6026",28,"HUN","Hungary",1966,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6027",28,"HUN","Hungary",1967,0,1,0,0,0,0,0,1,1,1,310,"Hungary"
"6028",28,"HUN","Hungary",1968,0,1,0,0,0,1,0,0,0,1,310,"Hungary"
"6029",28,"HUN","Hungary",1969,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6030",28,"HUN","Hungary",1970,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6031",28,"HUN","Hungary",1971,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6032",28,"HUN","Hungary",1972,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6033",28,"HUN","Hungary",1973,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6034",28,"HUN","Hungary",1974,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6035",28,"HUN","Hungary",1975,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6036",28,"HUN","Hungary",1976,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6037",28,"HUN","Hungary",1977,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6038",28,"HUN","Hungary",1978,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6039",28,"HUN","Hungary",1979,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6040",28,"HUN","Hungary",1980,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6041",28,"HUN","Hungary",1981,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6042",28,"HUN","Hungary",1982,0,1,0,0,0,1,0,0,0,1,310,"Hungary"
"6043",28,"HUN","Hungary",1983,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6044",28,"HUN","Hungary",1984,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6045",28,"HUN","Hungary",1985,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6046",28,"HUN","Hungary",1986,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6047",28,"HUN","Hungary",1987,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6048",28,"HUN","Hungary",1988,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6049",28,"HUN","Hungary",1989,0,1,0,0,0,1,0,0,0,1,310,"Hungary"
"6050",28,"HUN","Hungary",1990,0,1,0,0,0,0,1,0,0,1,310,"Hungary"
"6051",28,"HUN","Hungary",1991,0,1,1,1,0,1,1,0,0,4,310,"Hungary"
"6052",28,"HUN","Hungary",1992,0,1,1,1,0,0,1,0,0,3,310,"Hungary"
"6053",28,"HUN","Hungary",1993,0,1,1,1,0,1,1,0,0,4,310,"Hungary"
"6054",28,"HUN","Hungary",1994,0,1,1,1,0,0,0,0,0,2,310,"Hungary"
"6055",28,"HUN","Hungary",1995,0,1,1,1,0,1,1,0,0,4,310,"Hungary"
"6056",28,"HUN","Hungary",1996,0,1,0,0,0,1,1,0,0,2,310,"Hungary"
"6057",28,"HUN","Hungary",1997,0,1,0,0,0,1,0,0,0,1,310,"Hungary"
"6058",28,"HUN","Hungary",1998,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6059",28,"HUN","Hungary",1999,0,1,0,0,0,1,0,0,0,1,310,"Hungary"
"6060",28,"HUN","Hungary",2000,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6061",28,"HUN","Hungary",2001,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6062",28,"HUN","Hungary",2002,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6063",28,"HUN","Hungary",2003,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6064",28,"HUN","Hungary",2004,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6065",28,"HUN","Hungary",2005,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6066",28,"HUN","Hungary",2006,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6067",28,"HUN","Hungary",2007,0,1,0,0,0,0,0,0,0,0,310,"Hungary"
"6068",28,"HUN","Hungary",2008,0,1,1,1,0,0,0,0,0,2,310,"Hungary"
"6069",28,"HUN","Hungary",2009,0,1,1,1,0,0,0,0,0,2,310,"Hungary"
"6070",28,"HUN","Hungary",2010,0,1,1,1,0,0,0,0,0,2,310,"Hungary"
"6071",28,"HUN","Hungary",2011,0,1,1,1,0,1,0,0,0,3,310,"Hungary"
"6072",28,"HUN","Hungary",2012,0,1,1,1,0,0,0,0,0,2,310,"Hungary"
"6073",28,"HUN","Hungary",2013,0,1,1,1,0,0,0,0,0,2,310,"Hungary"
"6074",28,"HUN","Hungary",2014,0,1,1,1,0,1,0,0,0,3,310,"Hungary"
"6075",28,"HUN","Hungary",2015,0,1,NA,1,0,1,0,0,0,NA,310,"Hungary"
"6076",28,"HUN","Hungary",2016,0,1,NA,1,NA,0,0,0,0,NA,310,"Hungary"
"6077",29,"ISL","Iceland",1800,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6078",29,"ISL","Iceland",1801,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6079",29,"ISL","Iceland",1802,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6080",29,"ISL","Iceland",1803,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6081",29,"ISL","Iceland",1804,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6082",29,"ISL","Iceland",1805,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6083",29,"ISL","Iceland",1806,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6084",29,"ISL","Iceland",1807,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6085",29,"ISL","Iceland",1808,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6086",29,"ISL","Iceland",1809,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6087",29,"ISL","Iceland",1810,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6088",29,"ISL","Iceland",1811,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6089",29,"ISL","Iceland",1812,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6090",29,"ISL","Iceland",1813,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6091",29,"ISL","Iceland",1814,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6092",29,"ISL","Iceland",1815,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6093",29,"ISL","Iceland",1816,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6094",29,"ISL","Iceland",1817,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6095",29,"ISL","Iceland",1818,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6096",29,"ISL","Iceland",1819,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6097",29,"ISL","Iceland",1820,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6098",29,"ISL","Iceland",1821,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6099",29,"ISL","Iceland",1822,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6100",29,"ISL","Iceland",1823,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6101",29,"ISL","Iceland",1824,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6102",29,"ISL","Iceland",1825,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6103",29,"ISL","Iceland",1826,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6104",29,"ISL","Iceland",1827,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6105",29,"ISL","Iceland",1828,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6106",29,"ISL","Iceland",1829,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6107",29,"ISL","Iceland",1830,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6108",29,"ISL","Iceland",1831,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6109",29,"ISL","Iceland",1832,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6110",29,"ISL","Iceland",1833,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6111",29,"ISL","Iceland",1834,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6112",29,"ISL","Iceland",1835,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6113",29,"ISL","Iceland",1836,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6114",29,"ISL","Iceland",1837,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6115",29,"ISL","Iceland",1838,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6116",29,"ISL","Iceland",1839,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6117",29,"ISL","Iceland",1840,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6118",29,"ISL","Iceland",1841,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6119",29,"ISL","Iceland",1842,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6120",29,"ISL","Iceland",1843,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6121",29,"ISL","Iceland",1844,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6122",29,"ISL","Iceland",1845,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6123",29,"ISL","Iceland",1846,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6124",29,"ISL","Iceland",1847,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6125",29,"ISL","Iceland",1848,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6126",29,"ISL","Iceland",1849,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6127",29,"ISL","Iceland",1850,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6128",29,"ISL","Iceland",1851,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6129",29,"ISL","Iceland",1852,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6130",29,"ISL","Iceland",1853,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6131",29,"ISL","Iceland",1854,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6132",29,"ISL","Iceland",1855,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6133",29,"ISL","Iceland",1856,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6134",29,"ISL","Iceland",1857,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6135",29,"ISL","Iceland",1858,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6136",29,"ISL","Iceland",1859,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6137",29,"ISL","Iceland",1860,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6138",29,"ISL","Iceland",1861,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6139",29,"ISL","Iceland",1862,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6140",29,"ISL","Iceland",1863,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6141",29,"ISL","Iceland",1864,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6142",29,"ISL","Iceland",1865,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6143",29,"ISL","Iceland",1866,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6144",29,"ISL","Iceland",1867,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6145",29,"ISL","Iceland",1868,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6146",29,"ISL","Iceland",1869,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6147",29,"ISL","Iceland",1870,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6148",29,"ISL","Iceland",1871,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6149",29,"ISL","Iceland",1872,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6150",29,"ISL","Iceland",1873,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6151",29,"ISL","Iceland",1874,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6152",29,"ISL","Iceland",1875,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6153",29,"ISL","Iceland",1876,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6154",29,"ISL","Iceland",1877,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6155",29,"ISL","Iceland",1878,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6156",29,"ISL","Iceland",1879,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6157",29,"ISL","Iceland",1880,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6158",29,"ISL","Iceland",1881,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6159",29,"ISL","Iceland",1882,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6160",29,"ISL","Iceland",1883,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6161",29,"ISL","Iceland",1884,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6162",29,"ISL","Iceland",1885,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6163",29,"ISL","Iceland",1886,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6164",29,"ISL","Iceland",1887,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6165",29,"ISL","Iceland",1888,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6166",29,"ISL","Iceland",1889,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6167",29,"ISL","Iceland",1890,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6168",29,"ISL","Iceland",1891,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6169",29,"ISL","Iceland",1892,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6170",29,"ISL","Iceland",1893,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6171",29,"ISL","Iceland",1894,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6172",29,"ISL","Iceland",1895,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6173",29,"ISL","Iceland",1896,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6174",29,"ISL","Iceland",1897,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6175",29,"ISL","Iceland",1898,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6176",29,"ISL","Iceland",1899,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6177",29,"ISL","Iceland",1900,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6178",29,"ISL","Iceland",1901,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6179",29,"ISL","Iceland",1902,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6180",29,"ISL","Iceland",1903,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6181",29,"ISL","Iceland",1904,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6182",29,"ISL","Iceland",1905,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6183",29,"ISL","Iceland",1906,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6184",29,"ISL","Iceland",1907,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6185",29,"ISL","Iceland",1908,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6186",29,"ISL","Iceland",1909,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6187",29,"ISL","Iceland",1910,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6188",29,"ISL","Iceland",1911,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6189",29,"ISL","Iceland",1912,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6190",29,"ISL","Iceland",1913,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6191",29,"ISL","Iceland",1914,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6192",29,"ISL","Iceland",1915,NA,0,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6193",29,"ISL","Iceland",1916,NA,0,0,0,NA,0,1,NA,NA,NA,395,"Iceland"
"6194",29,"ISL","Iceland",1917,NA,0,0,0,NA,0,1,NA,NA,NA,395,"Iceland"
"6195",29,"ISL","Iceland",1918,NA,1,0,0,NA,0,1,NA,NA,NA,395,"Iceland"
"6196",29,"ISL","Iceland",1919,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6197",29,"ISL","Iceland",1920,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6198",29,"ISL","Iceland",1921,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6199",29,"ISL","Iceland",1922,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6200",29,"ISL","Iceland",1923,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6201",29,"ISL","Iceland",1924,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6202",29,"ISL","Iceland",1925,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6203",29,"ISL","Iceland",1926,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6204",29,"ISL","Iceland",1927,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6205",29,"ISL","Iceland",1928,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6206",29,"ISL","Iceland",1929,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6207",29,"ISL","Iceland",1930,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6208",29,"ISL","Iceland",1931,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6209",29,"ISL","Iceland",1932,NA,1,0,0,NA,1,0,NA,NA,NA,395,"Iceland"
"6210",29,"ISL","Iceland",1933,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6211",29,"ISL","Iceland",1934,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6212",29,"ISL","Iceland",1935,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6213",29,"ISL","Iceland",1936,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6214",29,"ISL","Iceland",1937,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6215",29,"ISL","Iceland",1938,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6216",29,"ISL","Iceland",1939,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6217",29,"ISL","Iceland",1940,NA,1,0,0,NA,0,1,NA,NA,NA,395,"Iceland"
"6218",29,"ISL","Iceland",1941,NA,1,0,0,NA,0,1,NA,NA,NA,395,"Iceland"
"6219",29,"ISL","Iceland",1942,NA,1,0,0,NA,0,1,NA,NA,NA,395,"Iceland"
"6220",29,"ISL","Iceland",1943,NA,1,0,0,NA,0,1,NA,NA,NA,395,"Iceland"
"6221",29,"ISL","Iceland",1944,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6222",29,"ISL","Iceland",1945,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6223",29,"ISL","Iceland",1946,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6224",29,"ISL","Iceland",1947,NA,1,0,0,NA,1,0,NA,NA,NA,395,"Iceland"
"6225",29,"ISL","Iceland",1948,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6226",29,"ISL","Iceland",1949,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6227",29,"ISL","Iceland",1950,NA,1,0,0,NA,1,0,NA,NA,NA,395,"Iceland"
"6228",29,"ISL","Iceland",1951,NA,1,0,0,NA,0,1,NA,NA,NA,395,"Iceland"
"6229",29,"ISL","Iceland",1952,NA,1,0,0,NA,0,1,NA,NA,NA,395,"Iceland"
"6230",29,"ISL","Iceland",1953,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6231",29,"ISL","Iceland",1954,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6232",29,"ISL","Iceland",1955,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6233",29,"ISL","Iceland",1956,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6234",29,"ISL","Iceland",1957,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6235",29,"ISL","Iceland",1958,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6236",29,"ISL","Iceland",1959,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6237",29,"ISL","Iceland",1960,NA,1,0,0,NA,1,0,NA,NA,NA,395,"Iceland"
"6238",29,"ISL","Iceland",1961,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6239",29,"ISL","Iceland",1962,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6240",29,"ISL","Iceland",1963,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6241",29,"ISL","Iceland",1964,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6242",29,"ISL","Iceland",1965,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6243",29,"ISL","Iceland",1966,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6244",29,"ISL","Iceland",1967,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6245",29,"ISL","Iceland",1968,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6246",29,"ISL","Iceland",1969,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6247",29,"ISL","Iceland",1970,NA,1,0,0,NA,1,1,NA,NA,NA,395,"Iceland"
"6248",29,"ISL","Iceland",1971,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6249",29,"ISL","Iceland",1972,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6250",29,"ISL","Iceland",1973,NA,1,0,0,NA,0,0,NA,NA,NA,395,"Iceland"
"6251",29,"ISL","Iceland",1974,NA,1,0,0,NA,1,1,NA,NA,NA,395,"Iceland"
"6252",29,"ISL","Iceland",1975,NA,1,0,0,NA,1,1,NA,NA,NA,395,"Iceland"
"6253",29,"ISL","Iceland",1976,NA,1,0,0,NA,1,1,NA,NA,NA,395,"Iceland"
"6254",29,"ISL","Iceland",1977,NA,1,0,0,NA,1,1,NA,NA,NA,395,"Iceland"
"6255",29,"ISL","Iceland",1978,NA,1,0,0,NA,1,1,NA,NA,NA,395,"Iceland"
"6256",29,"ISL","Iceland",1979,NA,1,0,0,NA,1,1,NA,NA,NA,395,"Iceland"
