"","X","cc3","year","gold_standard","independence","banking_crisis","systemic_crisis","domestic_debt_in_default","currency_crises","inflation_crises","external_default_ex_1975","external_default_in_1975","crisis_tally","cown","cowcodes","iso3c","iso3n","country_name","democracy","country","gdppc","pop","percent_growth","log_gdppc"
"9037",13377,"THA",1939,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",NA,15244,NA,NA
"9038",13378,"THA",1940,0,1,0,0,0,0,1,0,0,1,800,"THI","THA",764,"Thailand",0,"Thailand",NA,15513,NA,NA
"9039",13379,"THA",1941,0,1,0,0,0,0,1,0,0,1,800,"THI","THA",764,"Thailand",0,"Thailand",NA,15787,NA,NA
"9040",13380,"THA",1942,0,1,0,0,0,1,0,0,0,1,800,"THI","THA",764,"Thailand",0,"Thailand",NA,16060,NA,NA
"9041",13381,"THA",1943,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",NA,16462,NA,NA
"9042",13382,"THA",1944,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",NA,16868,NA,NA
"9043",13383,"THA",1945,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",NA,17284,NA,NA
"9044",13384,"THA",1946,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",NA,17710,NA,NA
"9045",13385,"THA",1947,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",NA,18148,NA,NA
"9046",13386,"THA",1948,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",NA,18569,NA,NA
"9047",13387,"THA",1949,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",NA,19000,NA,NA
"9048",13388,"THA",1950,0,1,0,0,0,1,0,0,0,1,800,"THI","THA",764,"Thailand",0,"Thailand",1302,20041.628,NA,7.17242457712485
"9049",13389,"THA",1951,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1353,20653.334,3.91705069124424,7.21081845347222
"9050",13390,"THA",1952,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1385,21289.402,2.36511456023651,7.23417717974985
"9051",13391,"THA",1953,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1490,21964.158,7.5812274368231,7.30720231476474
"9052",13392,"THA",1954,0,1,0,0,0,1,0,0,0,1,800,"THI","THA",764,"Thailand",0,"Thailand",1431,22684.974,-3.95973154362416,7.26682734752059
"9053",13393,"THA",1955,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1506,23451.316,5.24109014675052,7.3178761986265
"9054",13394,"THA",1956,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1482,24244.475,-1.59362549800797,7.30182234213793
"9055",13395,"THA",1957,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1451,25041.917,-2.09176788124157,7.28069719538474
"9056",13396,"THA",1958,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1457,25845.443,0.413507925568573,7.2848209125686
"9057",13397,"THA",1959,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1581,26667.243,8.51063829787234,7.3664451483276
"9058",13398,"THA",1960,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1718,27512.75,8.66540164452878,7.44949800538285
"9059",13399,"THA",1961,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1753,28376.096,2.0372526193248,7.46965417293213
"9060",13400,"THA",1962,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1831,29263.397,4.44951511694238,7.51316354523408
"9061",13401,"THA",1963,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1921,30173.764,4.91534680502458,7.56112158953024
"9062",13402,"THA",1964,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",1991,31106.615,3.64393545028631,7.59689443814454
"9063",13403,"THA",1965,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",2085,32061.978,4.72124560522351,7.64300363556072
"9064",13404,"THA",1966,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",2251,33035.794,7.96163069544364,7.71957398925958
"9065",13405,"THA",1967,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",2369,34024.249,5.24211461572634,7.77064523412918
"9066",13406,"THA",1968,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",2488,35028.438,5.02321654706627,7.81963630236759
"9067",13407,"THA",1969,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",2608,36049.959,4.82315112540193,7.86672228513673
"9068",13408,"THA",1970,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",2700,37090.871,3.52760736196319,7.90137735379262
"9069",13409,"THA",1971,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",2750,38201.901,1.85185185185185,7.91971976092457
"9070",13410,"THA",1972,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",2786,39276.153,1.30909090909091,7.93272102748195
"9071",13411,"THA",1973,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",2987,40302.225,7.21464465183058,8.00235954625271
"9072",13412,"THA",1974,0,1,0,0,0,0,1,0,0,1,800,"THI","THA",764,"Thailand",0,"Thailand",3045,41305.651,1.94174757281553,8.02158453345511
"9073",13413,"THA",1975,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",3123,42272,2.5615763546798,8.04686951095958
"9074",13414,"THA",1976,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",3333,43221.022,6.72430355427474,8.11192806331074
"9075",13415,"THA",1977,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",3585,44148.285,7.56075607560756,8.18479265416508
"9076",13416,"THA",1978,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",3861,45056.957,7.69874476987448,8.25894046298846
"9077",13417,"THA",1979,0,1,1,0,0,0,0,0,0,1,800,"THI","THA",764,"Thailand",0,"Thailand",3979,46003.776,3.05620305620306,8.28903709827848
"9078",13418,"THA",1980,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",4071,47025.764,2.3121387283237,8.31188955823036
"9079",13419,"THA",1981,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",4230,47936.504,3.90567428150332,8.35019365072007
"9080",13420,"THA",1982,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",4375,48827.16,3.42789598108747,8.38389034410182
"9081",13421,"THA",1983,0,1,1,1,0,0,0,0,0,2,800,"THI","THA",764,"Thailand",1,"Thailand",4538,49694.245,3.72571428571429,8.42046200245647
"9082",13422,"THA",1984,0,1,1,1,0,1,0,0,0,3,800,"THI","THA",764,"Thailand",1,"Thailand",4720,50533.778,4.01057734684883,8.45977592054629
"9083",13423,"THA",1985,0,1,1,1,0,0,0,0,0,2,800,"THI","THA",764,"Thailand",1,"Thailand",4862,51341.809,3.00847457627119,8.48941081040379
"9084",13424,"THA",1986,0,1,1,1,0,0,0,0,0,2,800,"THI","THA",764,"Thailand",1,"Thailand",5053,52129.476,3.92842451665981,8.52793528794814
"9085",13425,"THA",1987,0,1,1,1,0,0,0,0,0,2,800,"THI","THA",764,"Thailand",1,"Thailand",5453,52910.342,7.9160894518108,8.60410456340553
"9086",13426,"THA",1988,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",6089,53683.427,11.6633046029708,8.71440336070394
"9087",13427,"THA",1989,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",6735,54445.689,10.6092954508129,8.81522155592216
"9088",13428,"THA",1990,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",7385,55196.722,9.65107646622123,8.90734159541251
"9089",13429,"THA",1991,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",7849.7448,55936.02936,6.29309140148951,8.96836368525662
"9090",13430,"THA",1992,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",8409.0209,56675.25997,7.12476792876119,9.03717923810065
"9091",13431,"THA",1993,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",8964.2922,57408.40383,6.60328124526365,9.10111597892693
"9092",13432,"THA",1994,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",9499.5175,58134.26543,5.97063647702158,9.15910154978921
"9093",13433,"THA",1995,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",10080.2083,58858.07055,6.11284520503279,9.21842840547315
"9094",13434,"THA",1996,0,1,1,1,0,0,0,0,0,2,800,"THI","THA",764,"Thailand",1,"Thailand",10458.3586,59559.62843,3.75141354965849,9.25525241642714
"9095",13435,"THA",1997,0,1,1,1,0,1,0,0,0,3,800,"THI","THA",764,"Thailand",1,"Thailand",9995.6182,60218.47769,-4.42459871284198,9.21000213478043
"9096",13436,"THA",1998,0,1,1,1,0,0,0,0,0,2,800,"THI","THA",764,"Thailand",1,"Thailand",9077.7478,60852.73492,-9.18272768761818,9.11369155459624
"9097",13437,"THA",1999,0,1,1,1,0,0,0,0,0,2,800,"THI","THA",764,"Thailand",1,"Thailand",9347.0609,61410.66273,2.96673917290367,9.14292421040004
"9098",13438,"THA",2000,0,1,1,1,0,1,0,0,0,3,800,"THI","THA",764,"Thailand",1,"Thailand",9627.1043,61892.63797,2.99605836525576,9.17244163183141
"9099",13439,"THA",2001,0,1,0,1,0,0,0,0,0,1,800,"THI","THA",764,"Thailand",1,"Thailand",9818.7205,62377.51195,1.99038250785336,9.19214793862166
"9100",13440,"THA",2002,0,1,0,1,0,0,0,0,0,1,800,"THI","THA",764,"Thailand",1,"Thailand",10276.3983,62859.75384,4.66127740371061,9.2377024233205
"9101",13441,"THA",2003,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",10868.8355,63302.67389,5.76502761672831,9.29374684660608
"9102",13442,"THA",2004,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",11408.3257,63697.28267,4.96364306921381,9.34218634382672
"9103",13443,"THA",2005,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",11742.1281,64068.25584,2.92595433175615,9.371023505932
"9104",13444,"THA",2006,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",12180.7114,64420.4807,3.7351261735937,9.40769104042462
"9105",13445,"THA",2007,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",12694.7146,64757.26827,4.219812645754,9.44901978243247
"9106",13446,"THA",2008,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",12768.1291,65079.49821,0.57830760527693,9.45478574779725
"9107",13447,"THA",2009,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",12543.3986,65375.52244,-1.76008950285441,9.4370295182333
"9108",13448,"THA",2010,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",13343.5467,65650.00197,6.37903749626517,9.49886309348351
"9109",13449,"THA",2011,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",13318,65912.39556,-0.191453596066785,9.49694686620103
"9110",13450,"THA",2012,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",14227,66166.53375,6.82534915152425,9.56296713306835
"9111",13451,"THA",2013,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",1,"Thailand",14562,66414.24573,2.35467772545161,9.58623934448258
"9112",13452,"THA",2014,0,1,0,0,0,0,0,0,0,0,800,"THI","THA",764,"Thailand",0,"Thailand",14642,66654.57705,0.549375085839857,9.59171768455526
"9113",13453,"THA",2015,0,1,NA,0,0,0,0,0,0,NA,800,"THI","THA",764,"Thailand",0,"Thailand",15020,66885.81071,2.58161453353367,9.61720450099805
"9114",13454,"THA",2016,0,1,NA,0,NA,0,0,0,0,NA,800,"THI","THA",764,"Thailand",0,"Thailand",15454,67106.6292,2.88948069241012,9.64568785456622
"9115",13525,"TUN",1870,0,0,0,0,0,0,0,1,1,1,616,NA,NA,NA,NA,NA,"Tunisia",1009,1176,NA,6.9177056098353
"9116",13526,"TUN",1871,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9117",13527,"TUN",1872,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9118",13528,"TUN",1873,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9119",13529,"TUN",1874,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9120",13530,"TUN",1875,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9121",13531,"TUN",1876,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9122",13532,"TUN",1877,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9123",13533,"TUN",1878,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9124",13534,"TUN",1879,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9125",13535,"TUN",1880,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9126",13536,"TUN",1881,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9127",13537,"TUN",1882,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9128",13538,"TUN",1883,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9129",13539,"TUN",1884,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9130",13540,"TUN",1885,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9131",13541,"TUN",1886,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9132",13542,"TUN",1887,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9133",13543,"TUN",1888,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9134",13544,"TUN",1889,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9135",13545,"TUN",1890,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9136",13546,"TUN",1891,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9137",13547,"TUN",1892,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9138",13548,"TUN",1893,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9139",13549,"TUN",1894,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9140",13550,"TUN",1895,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9141",13551,"TUN",1896,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9142",13552,"TUN",1897,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9143",13553,"TUN",1898,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9144",13554,"TUN",1899,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9145",13555,"TUN",1900,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9146",13556,"TUN",1901,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9147",13557,"TUN",1902,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9148",13558,"TUN",1903,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9149",13559,"TUN",1904,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9150",13560,"TUN",1905,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9151",13561,"TUN",1906,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9152",13562,"TUN",1907,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9153",13563,"TUN",1908,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9154",13564,"TUN",1909,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9155",13565,"TUN",1910,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9156",13566,"TUN",1911,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9157",13567,"TUN",1912,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9158",13568,"TUN",1913,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,"Tunisia",1407,1870,NA,7.24992553671799
"9159",13569,"TUN",1914,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9160",13570,"TUN",1915,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9161",13571,"TUN",1916,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9162",13572,"TUN",1917,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9163",13573,"TUN",1918,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9164",13574,"TUN",1919,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9165",13575,"TUN",1920,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9166",13576,"TUN",1921,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9167",13577,"TUN",1922,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9168",13578,"TUN",1923,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9169",13579,"TUN",1924,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9170",13580,"TUN",1925,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9171",13581,"TUN",1926,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9172",13582,"TUN",1927,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9173",13583,"TUN",1928,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9174",13584,"TUN",1929,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9175",13585,"TUN",1930,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9176",13586,"TUN",1931,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9177",13587,"TUN",1932,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9178",13588,"TUN",1933,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9179",13589,"TUN",1934,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9180",13590,"TUN",1935,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9181",13591,"TUN",1936,1,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9182",13592,"TUN",1937,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9183",13593,"TUN",1938,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9184",13594,"TUN",1939,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9185",13595,"TUN",1940,0,0,0,0,0,0,1,0,0,1,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9186",13596,"TUN",1941,0,0,0,0,0,0,1,0,0,1,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9187",13597,"TUN",1942,0,0,0,0,0,0,1,0,0,1,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9188",13598,"TUN",1943,0,0,0,0,0,0,1,0,0,1,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9189",13599,"TUN",1944,0,0,0,0,0,1,1,0,0,2,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9190",13600,"TUN",1945,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9191",13601,"TUN",1946,0,0,0,0,0,1,1,0,0,2,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9192",13602,"TUN",1947,0,0,0,0,0,0,1,0,0,1,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9193",13603,"TUN",1948,0,0,0,0,0,0,1,0,0,1,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9194",13604,"TUN",1949,0,0,0,0,0,1,0,0,0,1,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9195",13605,"TUN",1950,0,0,0,0,0,1,0,0,0,1,616,NA,NA,NA,NA,NA,"Tunisia",1777,3517.21,NA,7.48324441607385
"9196",13606,"TUN",1951,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,"Tunisia",1763,3582.97,-0.787844682048396,7.47533923656674
"9197",13607,"TUN",1952,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,"Tunisia",1945,3647.735,10.3233125354509,7.57353126274595
"9198",13608,"TUN",1953,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,"Tunisia",1983,3713.496,1.95372750642674,7.59287028784482
"9199",13609,"TUN",1954,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,"Tunisia",1991,3779.257,0.403429147755925,7.59689443814454
"9200",13610,"TUN",1955,0,0,0,0,0,0,0,0,0,0,616,NA,NA,NA,NA,NA,"Tunisia",1855,3846.014,-6.83073832245103,7.52617891334615
"9201",13611,"TUN",1956,0,1,0,0,0,0,0,1,1,1,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",1949,3903.067,5.06738544474394,7.57558465155779
"9202",13612,"TUN",1957,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",1847,3950.849,-5.23345305284761,7.52185925220163
"9203",13613,"TUN",1958,0,1,0,0,0,2,0,1,1,3,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2058,4007.3,11.4239306984299,7.62997570702779
"9204",13614,"TUN",1959,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",1940,4074.97,-5.73372206025267,7.57095858316901
"9205",13615,"TUN",1960,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2141,4149.157,10.360824742268,7.66949525100769
"9206",13616,"TUN",1961,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2289,4216.031,6.9126576366184,7.73630709654828
"9207",13617,"TUN",1962,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2198,4286.552,-3.97553516819572,7.69575799055476
"9208",13618,"TUN",1963,0,1,0,0,0,0,0,1,1,1,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2480,4374.477,12.8298453139217,7.8164169836918
"9209",13619,"TUN",1964,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2533,4468.393,2.13709677419355,7.83755436088108
"9210",13620,"TUN",1965,0,1,0,0,0,1,0,0,0,1,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2635,4565.747,4.02684563758389,7.8770178956224
"9211",13621,"TUN",1966,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2636,4676.017,0.0379506641366224,7.87739718635329
"9212",13622,"TUN",1967,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2558,4786.986,-2.95902883156297,7.84737183615979
"9213",13623,"TUN",1968,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2766,4894.178,8.13135261923378,7.92551897978693
"9214",13624,"TUN",1969,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2805,4996.3,1.40997830802603,7.93951526066241
"9215",13625,"TUN",1970,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",2912,5098.627,3.81461675579323,7.97693875695943
"9216",13626,"TUN",1971,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",3159,5197.559,8.48214285714286,8.05832730658096
"9217",13627,"TUN",1972,0,1,0,0,0,0,0,0,0,0,616,"TUN","TUN",788,"Tunisia",0,"Tunisia",3645,5303.507,15.3846153846154,8.20138595523861
