"","X","cc3","year","gold_standard","independence","banking_crisis","systemic_crisis","domestic_debt_in_default","currency_crises","inflation_crises","external_default_ex_1975","external_default_in_1975","crisis_tally","cown","cowcodes","iso3c","iso3n","country_name","democracy","country","gdppc","pop","percent_growth","log_gdppc","gdppc_impute","pop_impute","percent_growth_impute"
"4217",4217,"SLV",1893,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,NA,NA,NA,NA,NA,3017,18279.29878,2.47831474597274
"4218",4218,"SLV",1894,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,NA,NA,NA,NA,NA,5078,39983,2.56728778467909
"4219",4219,"SLV",1895,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,NA,NA,NA,NA,NA,4141,4570,3.29929300864101
"4220",4220,"SLV",1896,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,NA,NA,NA,NA,NA,606,4518,4.27122263747998
"4221",4221,"SLV",1897,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,NA,NA,NA,NA,NA,2633,5111.619,5.99630996309963
"4222",4222,"SLV",1898,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,NA,NA,NA,NA,NA,950.5307,6212,9.49461564629111
"4223",4223,"SLV",1899,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,NA,NA,NA,NA,NA,4551,85770,0.384368994234465
"4224",4224,"SLV",1900,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,766,NA,NA,3264,766,12.8432240921169
"4225",4225,"SLV",1901,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,782,NA,NA,950.5307,782,1.39140955837871
"4226",4226,"SLV",1902,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,799,NA,NA,1608,799,1.01600203200406
"4227",4227,"SLV",1903,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,816,NA,NA,6094,816,0
"4228",4228,"SLV",1904,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,834,NA,NA,2104.5572,834,2.24137931034483
"4229",4229,"SLV",1905,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,851,NA,NA,2775,851,9.60643250105798
"4230",4230,"SLV",1906,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,869,NA,NA,7358,869,-24.1324921135647
"4231",4231,"SLV",1907,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,888,NA,NA,5333,888,4.73061760840999
"4232",4232,"SLV",1908,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,907,NA,NA,1186,907,15.4285714285714
"4233",4233,"SLV",1909,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,926,NA,NA,1235,926,-5.74412532637076
"4234",4234,"SLV",1910,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,946,NA,NA,3829,946,-1.54579617315091
"4235",4235,"SLV",1911,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,966,NA,NA,5244,966,5.21440823327616
"4236",4236,"SLV",1912,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,987,NA,NA,1012,987,3.93522099613008
"4237",4237,"SLV",1913,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,1008,NA,NA,5144,1008,1.85597624350408
"4238",4238,"SLV",1914,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,1030,NA,NA,1957,1030,-3.77636096125552
"4239",4239,"SLV",1915,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,1052,NA,NA,6570,1052,3.04067395024352
"4240",4240,"SLV",1916,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,1074,NA,NA,2007,1074,4.81709267806578
"4241",4241,"SLV",1917,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,1098,NA,NA,950,1098,-4.37375745526839
"4242",4242,"SLV",1918,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,1121,NA,NA,4788,1121,8.26697131449666
"4243",4243,"SLV",1919,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",NA,1145,NA,NA,2283,1145,12.707756232687
"4244",4244,"SLV",1920,1,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1487,1170,NA,7.30518821539304,1487,1170,8.50850850850851
"4245",4245,"SLV",1921,1,1,0,0,1,0,0,1,1,2,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1466,1190,-1.41223940820444,7.29097477814298,1466,1190,-1.41223940820444
"4246",4246,"SLV",1922,1,1,0,0,1,0,0,1,1,2,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1516,1220,3.4106412005457,7.32448997934853,1516,1220,3.4106412005457
"4247",4247,"SLV",1923,1,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1554,1240,2.5065963060686,7.34923082461333,1554,1240,2.5065963060686
"4248",4248,"SLV",1924,1,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1623,1270,4.44015444015444,7.39264752072162,1623,1270,4.44015444015444
"4249",4249,"SLV",1925,1,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1476,1300,-9.05730129390018,7.29776828253138,1476,1300,-9.05730129390018
"4250",4250,"SLV",1926,1,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1706,1330,15.5826558265583,7.44249272279444,1706,1330,15.5826558265583
"4251",4251,"SLV",1927,1,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1478,1350,-13.3645955451348,7.2991214627108,1478,1350,-13.3645955451348
"4252",4252,"SLV",1928,1,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1682,1390,13.8024357239513,7.42833319419081,1682,1390,13.8024357239513
"4253",4253,"SLV",1929,1,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1661,1410,-1.24851367419738,7.41577697541539,1661,1410,-1.24851367419738
"4254",4254,"SLV",1930,1,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1667,1440,0.361228175797712,7.41938058291869,1667,1440,0.361228175797712
"4255",4255,"SLV",1931,1,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1474,1460,-11.5776844631074,7.29641326877392,1474,1460,-11.5776844631074
"4256",4256,"SLV",1932,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1313,1470,-10.9226594301221,7.18083119904456,1313,1470,-10.9226594301221
"4257",4257,"SLV",1933,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1471,1490,12.033511043412,7.29437729928882,1471,1490,12.033511043412
"4258",4258,"SLV",1934,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1498,1510,1.83548606390211,7.3125534981026,1498,1510,1.83548606390211
"4259",4259,"SLV",1935,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1629,1530,8.74499332443258,7.39633529380081,1629,1530,8.74499332443258
"4260",4260,"SLV",1936,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1572,1550,-3.49907918968692,7.36073990305828,1572,1550,-3.49907918968692
"4261",4261,"SLV",1937,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1699,1570,8.07888040712468,7.43838353004431,1699,1570,8.07888040712468
"4262",4262,"SLV",1938,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1559,1590,-8.24014125956445,7.35244110024358,1559,1590,-8.24014125956445
"4263",4263,"SLV",1939,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1651,1610,5.9012187299551,7.40974195408092,1651,1610,5.9012187299551
"4264",4264,"SLV",1940,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1773,1630,7.38946093276802,7.48099216286952,1773,1630,7.38946093276802
"4265",4265,"SLV",1941,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1714,1650,-3.32769317540891,7.44716835960004,1714,1650,-3.32769317540891
"4266",4266,"SLV",1942,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1828,1680,6.65110851808635,7.51152464839087,1828,1680,6.65110851808635
"4267",4267,"SLV",1943,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1970,1690,7.76805251641138,7.58629630715272,1970,1690,7.76805251641138
"4268",4268,"SLV",1944,0,1,0,0,0,0,1,1,1,2,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1836,1720,-6.80203045685279,7.51588908521513,1836,1720,-6.80203045685279
"4269",4269,"SLV",1945,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1741,1740,-5.17429193899782,7.46278915741245,1741,1740,-5.17429193899782
"4270",4270,"SLV",1946,0,1,0,0,0,0,0,1,1,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",1747,1760,0.344629523262493,7.46622755621548,1747,1760,0.344629523262493
"4271",4271,"SLV",1947,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2173,1780,24.384659416142,7.68432406768116,2173,1780,24.384659416142
"4272",4272,"SLV",1948,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2723,1810,25.3106304647952,7.9098566672694,2723,1810,25.3106304647952
"4273",4273,"SLV",1949,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2432,1840,-10.6867425633492,7.79688034278352,2432,1840,-10.6867425633492
"4274",4274,"SLV",1950,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2375,1939.8,-2.34375,7.77317368048254,2375,1939.8,-2.34375
"4275",4275,"SLV",1951,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2361,1989.756,-0.589473684210526,7.76726399675731,2361,1989.756,-0.589473684210526
"4276",4276,"SLV",1952,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2472,2042.865,4.70139771283355,7.81318726752142,2472,2042.865,4.70139771283355
"4277",4277,"SLV",1953,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2577,2099.13,4.24757281553398,7.85476918349913,2577,2099.13,4.24757281553398
"4278",4278,"SLV",1954,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2536,2158.554,-1.59099728366317,7.83873755959928,2536,2158.554,-1.59099728366317
"4279",4279,"SLV",1955,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2590,2221.139,2.12933753943218,7.85979918056211,2590,2221.139,2.12933753943218
"4280",4280,"SLV",1956,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2715,2286.889,4.82625482625483,7.90691548867859,2715,2286.889,4.82625482625483
"4281",4281,"SLV",1957,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2775,2355.805,2.20994475138122,7.9287663216267,2775,2355.805,2.20994475138122
"4282",4282,"SLV",1958,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2751,2427.891,-0.864864864864865,7.92008319905323,2751,2427.891,-0.864864864864865
"4283",4283,"SLV",1959,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2788,2503.149,1.34496546710287,7.93343838762749,2788,2503.149,1.34496546710287
"4284",4284,"SLV",1960,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2813,2581.583,0.896700143472023,7.94236223767433,2813,2581.583,0.896700143472023
"4285",4285,"SLV",1961,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",2821,2664.838,0.284393885531461,7.94520113241276,2821,2664.838,0.284393885531461
"4286",4286,"SLV",1962,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3062,2747.687,8.54306983339241,8.02715010683277,3062,2747.687,8.54306983339241
"4287",4287,"SLV",1963,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3096,2836.09,1.11038536903984,8.0381891799732,3096,2836.09,1.11038536903984
"4288",4288,"SLV",1964,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3282,2923.87,6.0077519379845,8.09651291750159,3282,2923.87,6.0077519379845
"4289",4289,"SLV",1965,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3351,3017.852,2.10237659963437,8.11731246160197,3351,3017.852,2.10237659963437
"4290",4290,"SLV",1966,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3464,3128.206,3.37212772306774,8.150467911624,3464,3128.206,3.37212772306774
"4291",4291,"SLV",1967,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3534,3232.927,2.02078521939954,8.17046857833067,3534,3232.927,2.02078521939954
"4292",4292,"SLV",1968,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3524,3347.32,-0.282965478211658,8.16763571524637,3524,3347.32,-0.282965478211658
"4293",4293,"SLV",1969,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3520,3469.177,-0.113507377979569,8.16650031915505,3520,3469.177,-0.113507377979569
"4294",4294,"SLV",1970,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3488,3603.907,-0.909090909090909,8.15737044118677,3488,3603.907,-0.909090909090909
"4295",4295,"SLV",1971,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3553,3710.335,1.86353211009174,8.1758290087146,3553,3710.335,1.86353211009174
"4296",4296,"SLV",1972,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3668,3791.291,3.23670137911624,8.20767442435528,3668,3791.291,3.23670137911624
"4297",4297,"SLV",1973,0,1,0,0,0,1,0,0,0,1,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3767,3878.991,2.6990185387132,8.23429963569625,3767,3878.991,2.6990185387132
"4298",4298,"SLV",1974,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",3912,3973.004,3.84921688346164,8.27205962221041,3912,3973.004,3.84921688346164
"4299",4299,"SLV",1975,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",4030,4072.847,3.01635991820041,8.30176976311717,4030,4072.847,3.01635991820041
"4300",4300,"SLV",1976,0,1,0,0,0,0,0,0,0,0,92,"SAL","SLV",222,"El Salvador",0,"El Salvador",4084,4176.875,1.33995037220844,8.3150770072941,4084,4176.875,1.33995037220844
